,CNV_MIRLET7A1,CNV_RUNX1T1,CNV_MIR19B2,CNV_MIR23A,CNV_MIR29B2,CNV_MIR494,CNV_MIR449C,CNV_MIR92A1,CNV_FOXM1,CNV_MIR148A,CNV_MIR449A,CNV_MIR151A,CNV_MIR21,CNV_MIR125A,CNV_STAT1,CNV_AR,CNV_MIR196B,CNV_MIR17,CNV_ETS2,CNV_MIR222,CNV_MIR184,CNV_MIR373,CNV_JUN,CNV_POU2F1,CNV_MIRLET7E,CNV_MIR655,CNV_PPARA,CNV_MIR135B,CNV_ATF3,CNV_MIR92A2,CNV_MIR29A,CNV_MAZ,CNV_MIRLET7G,CNV_MIR455,CNV_MIRLET7C,CNV_PPARD,CNV_MIR590,CNV_MIR16-1,CNV_MYB,CNV_LEF1,CNV_MIRLET7I,CNV_MIR30D,CNV_MIR429,CNV_TCF7L2,CNV_MIR34C,CNV_MYBL2,CNV_MIR34A,CNV_RARB,CNV_SMAD3,CNV_HOXB4,CNV_MIR20A,CNV_STAT3,CNV_TFAP2A,CNV_ESR1,CNV_MIRLET7B,CNV_POU2F2,CNV_WT1,CNV_ETS1,CNV_MIR30A,CNV_RELA,CNV_NFIC,CNV_E2F1,CNV_MIR24-2,CNV_MIR371A,CNV_SP1,CNV_MYC,CNV_MIR223,CNV_MIR19B1,CNV_TP53,CNV_MIR155,CNV_MIR26A2,CNV_MIR29B1,CNV_NFKB1,CNV_MIR19A,CNV_MIR196A1,CNV_MIR26A1,CNV_MIR106B,MIRLET7A1,RUNX1T1,MIR19B2,MIR23A,MIR29B2,MIR494,MIR449C,MIR92A1,FOXM1,MIR148A,MIR449A,MIR151A,MIR21,MIR125A,STAT1,AR,MIR196B,MIR17,ETS2,MIR222,MIR184,MIR373,JUN,POU2F1,MIRLET7E,MIR655,PPARA,MIR135B,ATF3,MIR92A2,MIR29A,MAZ,MIRLET7G,MIR455,MIRLET7C,PPARD,MIR590,MIR16-1,MYB,LEF1,MIRLET7I,MIR30D,MIR429,TCF7L2,MIR34C,MYBL2,MIR34A,RARB,SMAD3,HOXB4,MIR20A,STAT3,TFAP2A,ESR1,MIRLET7B,POU2F2,WT1,ETS1,MIR30A,RELA,NFIC,E2F1,MIR24-2,MIR371A,SP1,MYC,MIR223,MIR19B1,TP53,MIR155,MIR26A2,MIR29B1,NFKB1,MIR19A,MIR196A1,MIR26A1,MIR106B
683-1,1.0,1.5,1.0,1.0,1.5,0.5,1.0,0.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,0.5,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.5,0.5,1.0,1.0,1.5,0.5,1.0,1.5,1.5,0.5,1.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,19421.921091,0.288006295272,50.079789,4217.245371,530.1679889999999,1.1296190000000002,0.0,2460.687366,25.0759034865,54858.454937,0.0,2883.1649820000002,356564.707229,940.219794,17.1744827493,17.2931754209,252.65818199999998,486.112837,6.58461798989,28.617022,118.986566,0.0,66.7909926347,2.43986417235,1244.840464,1.1296190000000002,0.377570823991,2.259239,3.0975750634599994,2323.250351,3763.138414,14.5975332595,862.652602,532.427228,1189.1125789999999,6.833451344279999,22.215846,391.22481600000003,17.5524911383,4.59725355012,522.260654,5932.760541,53.09210699999999,2.47305692541,13.178892000000001,63.9419841101,189.776042,0.7587832541680001,6.64425225256,0.27636314614,162.665179,42.3290293045,12.796298451099998,25.2806840831,40082.658009,0.5053671953509999,0.0930051618148,12.2457372526,10746.06836,15.5453746168,30.9571836759,12.9394964121,743.289497,0.0,22.488521886599997,34.5012270579,48.19709,48.57363,26.203616982899998,245.503927,710.153997,431.13803099999996,7.29851737844,17.697369000000002,60.622902,700.363963,830.646722
684-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10263.720808,0.967652292699,36.703336,3154.529363,254.231772,3.6703339999999995,0.0,2248.201659,1.7091903127599999,43119.568212,0.489378,1290.733974,283436.127142,1263.0841269999999,30.3375666166,24.874911962600002,364.09709100000003,252.51895,10.2061876302,31.075490999999996,2.691578,0.244689,271.96174989400004,2.4260232215,827.537877,6.6066,0.82952358876,1.468133,32.8324237037,2063.706225,3602.0653700000003,21.521424347800004,461.727964,108.641874,5208.448031,10.0860041346,18.596357,205.293991,21.269669346700002,5.7481582415,592.391839,4933.662391,87.353939,10.415316240800001,7.340667,2.2783183071,105.46091799999999,7.1314264756,5.1761538404500005,5.197334413269999,89.80082800000001,42.6224176087,23.2173185294,22.0737224968,26441.32776,1.22974488466,0.277800141881,14.2411612559,55379.216417999996,18.0991753694,29.5477951641,2.6912411583999996,734.066715,0.0,28.1617727209,20.5768503656,211.900592,43.554625,19.8438875921,233.922593,690.267401,183.516679,15.7998700648,14.681334,101.05651800000001,678.767022,322.010599
685-1,1.0,1.5,1.0,0.5,1.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.5,0.5,1.0,1.0,1.5,0.5,0.5,0.5,1.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.5,0.5,1.0,0.5,0.5,1.5,0.5,1.0,1.0,1.5,1.0,0.5,1.0,1.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,17978.541481,0.300241400919,53.877199,5382.8219899999995,282.68037000000004,2.798816,0.0,1565.587443,12.850320538800002,37941.093329,2.798816,3440.094152,379693.26381100004,1127.222959,26.7927007437,4.284078199940001,637.080388,313.81719300000003,18.7502537253,78.016983,1.049556,0.0,52.4573197608,2.43880857651,2563.3651839999998,3.4985190000000004,0.677789962449,4.1982230000000005,17.093145078699997,1488.620016,3517.761283,23.685835291999997,1363.023169,111.60276999999999,2904.120976,7.83874886647,47.230012,351.25135,2.1260022022,3.92982475636,710.1994440000001,5253.376771,75.218168,2.43946047403,15.393485,33.4676297488,231.25213399999998,0.8178398358169999,2.49599490986,0.535288637464,99.70780400000001,35.1853117472,17.4659982216,22.9957729331,19529.085291,0.8910885699619999,0.28325774545000004,9.00577425889,32507.192956,12.222127737300001,11.574002652799999,19.288763634000002,1331.886346,0.0,19.2024894205,35.6327712795,150.436335,68.570981,28.8666290554,463.90367599999996,1148.91378,217.258056,11.2693950778,10.845410000000001,353.350462,1196.143792,570.608518
686-1,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14175.650378999999,0.49944410080799995,54.447821,2802.034341,509.67430999999993,1.067604,0.0,3548.5032929999998,2.16611839694,49069.01699,1.7081669999999998,2791.78534,217977.901871,1436.568395,33.5357457524,16.9827618186,210.531575,397.362334,5.9349322970800005,35.444464,22.419691,0.0,88.36377793870001,3.2899436256,1057.782377,2.989292,1.0664745841,3.843376,21.9621512734,3214.770178,4088.924609,31.8238338006,536.577939,77.72159599999999,2016.918112,12.803451150999999,8.540835000000001,200.282574,53.745518455299994,22.873207726100002,466.116053,11497.031099,100.35480799999999,4.56600871627,8.967875999999999,2.27476216075,229.32141099999998,1.15648913055,13.2212769079,0.533126383694,186.830759,43.424972565699996,14.9682102407,81.3241191327,38836.242947000006,1.5640115479899999,0.313728609515,12.7074558836,155916.780669,18.3921040644,20.8601739323,4.431999117819999,618.9969940000001,0.21352100000000002,28.1156067313,12.9763690154,65.977948,59.999364,25.5517005514,259.854895,791.735376,373.234476,9.42182874542,14.946461,769.5292059999999,798.781565,360.209703
687-1,1.0,1.5,1.0,1.0,1.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.5,1.0,0.5,1.0,1.0,1.5,1.0,0.5,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.5,1.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,6743.308786,0.0533279386921,106.532261,987.3075880000001,152.974623,0.611084,0.0,5056.51404,13.387565316500002,41186.023863999995,0.0,1519.357808,120638.517299,937.402418,93.0534694084,4.19783306584,45.831278999999995,1151.078023,8.240458048019999,8.962561,1.222167,0.20369500000000001,46.3396152429,1.37582158588,1016.232217,0.611084,2.53533814154,21.999014000000003,12.9843666402,4343.175651,2248.991763,17.175223766400002,573.400218,215.10146699999999,2846.020552,26.8699174609,28.924629,160.715017,0.7529005163420001,2.1396505609400003,331.207373,4400.006437,289.24629100000004,7.83479840462,7.12931,31.759229701,80.866745,0.35353847577799996,1.4792037875400001,0.46212572471999996,506.58839900000004,61.2910496724,25.0752105446,0.186076142339,8123.746896,0.534644109178,7.36587050129,4.55430773603,457739.79281400004,21.785766558000002,18.6042308643,21.2303711561,299.227325,0.0,15.890171206500002,46.8164473889,64.774874,116.105906,34.4412222261,123.642605,506.18100999999996,135.253195,8.07816260993,67.21920899999999,246.67412599999997,512.495542,787.075824
688-1,1.5,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.5,1.0,1.0,1.0,0.5,1.5,1.5,1.0,1.0,1.5,2.0,1.0,1.0,1.5,1.5,1.5,0.5,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,0.5,1.5,1.0,1.5,0.5,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.0,28297.556585000002,0.533728379114,27.684077000000002,2598.058386,202.647447,1.845605,0.0,5184.3049,12.7866290503,15205.756369,0.184561,4554.9535399999995,280517.219773,1291.0008109999999,57.3312526325,0.6420794720840001,348.08113399999996,463.985138,16.924064159300002,46.50925,15.133962,0.0,41.31770902,2.394300115,2705.103486,2.030166,5.24823613785,304.34029100000004,5.99127790532,4803.371994,14256.930755000001,14.480816456500001,568.4463900000001,109.259826,1802.787122,18.022790587,9.043465,258.938404,0.518716938196,3.3150950794700003,1600.877917,7731.978265000001,126.793075,14.113445257999999,37.281224,28.2264547434,75.485251,6.08782467538,11.8654621666,0.566885513296,97.447953,27.3797710219,9.6867292607,0.147821934886,62485.915726,0.974665911803,0.32538616061000003,61.9399929541,27008.216819,28.312134449600002,21.481776311599997,13.4590808672,1001.2408,0.0,10.5787634759,5.54327822643,38.019465999999994,33.220893,5.16974543209,321.135298,2026.289907,176.808975,10.0482568584,5.167694,166.104465,2011.155945,608.6805820000001
689-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11282.078398,1.5718154163,25.997603,2275.010575,249.400733,0.881275,0.0,3365.587986,6.16704193744,49046.020164,1.321912,1804.409898,178355.893965,1200.296108,61.1434240924,19.8841234354,214.149746,248.51945899999998,22.262696349400002,31.725888,252.485195,0.0,115.81218603100001,2.5481811463799997,731.4579809999999,0.440637,1.63795868751,1.321912,26.1467909479,2975.183305,3067.717146,14.2671172322,366.169628,72.264523,4208.086576,10.9199436783,9.253384,193.880429,16.8155708317,12.0636610703,650.8213480000001,7359.084179,69.180062,12.8499370947,8.372109,7.37198646723,58.604766000000005,2.2005143499599997,6.552899727919999,3.4637570839199996,100.024676,51.9388851968,17.1307073694,25.5182386996,39286.343768,0.830700739464,0.0726905582121,34.4844781992,43872.49718,18.1863597068,29.8432498245,3.4073876849299998,415.961647,0.0,29.3219721533,30.1760537787,74.027073,31.285251000000002,18.414161864300002,216.352933,774.64044,174.933023,13.7010564737,7.490835000000001,248.51945899999998,765.827693,396.573604
690-1,0.5,1.0,1.0,1.0,1.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.5,1.0,0.5,1.0,1.5,1.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.5,0.5,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,9092.178619,0.132412984276,235.169402,2030.866893,180.140801,1.557413,0.0,7603.810679000001,20.5780359251,85721.06417,0.0,976.498115,112259.90527799999,1427.628823,47.689068268999996,3.10587337359,6031.342423,1887.584873,9.28499425125,56.066877000000005,3.114827,0.0,75.80045912050001,3.3435569719,1237.624405,2.595689,3.2061760719800003,23.880337,2.53847089444,6499.085539,1750.013368,22.400727423899998,587.144799,245.03302000000002,1663.3173630000001,26.2787133852,43.607571,200.90631100000002,6.688567215469999,1.87891858467,449.05415700000003,998.821038,371.702632,5.1918868286199995,12.459306,48.588462815,36.339643,2.7335871251599997,3.5745716577900004,0.940813383124,816.603687,33.3811531096,24.876706885500003,0.0316573410297,7938.65453,1.6104322068299999,0.85534678963,13.7603023365,122709.629123,23.6891234019,14.3397941977,14.3536426355,439.19054000000006,0.0,23.6753895312,39.8854976437,181.69821399999998,243.475606,4.684077234719999,154.703051,493.18086600000004,164.04753,11.5527877472,139.648056,686.30011,485.912937,1051.773089
691-1,1.0,1.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10764.439435,0.13937771953400002,61.461076,5253.497429999999,129.434585,0.61054,0.0,11120.79157,26.608889132399998,16403.798457,0.203513,2641.1981739999997,377625.400438,607.894818,50.688457412700004,0.127484431467,372.633214,1965.126334,17.8663107344,163.828366,4.273783,0.203513,67.0882994261,1.6868879220200002,1459.191779,1.831621,1.78027586756,75.707021,5.8822244938,10387.939465000001,3400.100007,24.19603604,441.42077699999993,672.6121099999999,956.920466,21.3427432624,16.688107000000002,196.187012,0.830168962966,2.8049864485600002,573.0940099999999,11141.14292,63.903238,11.3441930926,8.14054,30.7209973742,100.739181,1.22245138579,9.065228296739999,1.1306806418100002,629.670762,28.3048314431,17.6474292846,0.08464313658330001,27394.137875,0.637201401973,0.138588564113,16.081486812999998,17105.716511000002,23.0725229407,12.8341675728,11.256498396900001,1304.725034,0.0,13.2175000552,88.3725941128,185.197283,82.219453,6.71003152298,427.581859,721.658863,122.108099,9.847511851310001,28.288376,132.283774,744.8594019999999,892.610201
692-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18725.229262,0.747648927005,24.208654,2515.837772,188.849407,0.76679,0.0,1964.844434,3.55814087759,19092.740723,0.32862399999999997,2930.232961,277198.942662,518.349995,99.06711584969999,10.4594634268,114.2517,420.639049,33.2388262944,50.498594,78.76028000000001,0.0,137.901089324,1.90070360085,2080.082007,2.7385349999999997,1.4668604873700002,14.459467000000002,31.966860781100003,1823.5360039999998,12624.429467,18.318324725,660.7538400000001,77.00761800000001,5360.080719,12.030654888299999,10.296892999999999,228.612942,22.2725778675,4.22120497888,475.190676,4591.319039999999,25.084985,6.99247564182,14.67855,5.9381882397800005,112.71812,1.20587010134,8.64314054953,1.23177729543,102.311685,41.1557268112,7.84488059205,17.2346509162,22437.587955000003,1.45890782347,0.0600085880403,23.7420355528,56090.35502,13.3198514375,22.8047376687,4.51746982304,672.474772,0.10954100000000001,17.3420360367,30.6668655176,182.057839,27.494896,31.333976503200002,508.272185,2144.492362,188.630324,14.5285549798,4.819822,56.523371999999995,2165.086148,566.876844
693-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11728.119467,0.364034775416,56.302715,2411.779584,449.541991,1.7594599999999998,0.0,2646.667473,2.6478130830400004,30447.892497000004,0.0,948.3488570000001,247460.54961100002,700.704884,29.824932766,19.6991348562,864.334649,367.287243,6.55414980894,403.35617,9.237164,0.0,19.32044545,4.06506568198,1011.689411,2.63919,1.8408644728,4.39865,0.468760361886,2427.174857,4921.209189,19.8059161227,607.453512,144.275707,2628.63301,6.45250651798,14.515544,397.637925,27.883217138800003,2.24456630719,372.12575699999996,6929.192738,137.67773300000002,4.706844770969999,8.357434,3.74170558555,361.129133,3.44976100449,4.31991746098,0.437158254392,125.36151399999999,38.7827978443,16.5986404689,62.4010110079,38286.28611,0.314364791978,0.150763710348,10.441399630700001,205384.826858,17.694718207,25.7027301761,4.94139207878,494.84808200000003,0.0,22.9296318418,15.4412673607,81.37501800000001,54.98311999999999,28.1491878908,216.413561,599.096078,336.93656,18.6046895068,14.075679000000001,7.037839,628.127165,342.65480499999995
694-1,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,5677.660885,0.24003335980700002,28.434359999999998,3686.4547119999997,177.81487099999998,0.800968,0.0,1502.215277,7.2997231147,9231.555412,1.601936,1429.727683,204838.326634,1052.872291,40.1698932675,73.5950583823,121.346635,230.27826800000003,10.7334501836,16.019358,6.8082270000000005,0.0,78.6492044702,4.267812246419999,1563.889804,0.400484,0.827097692266,2.00242,49.149398823999995,1362.846864,1482.992048,26.426444821100002,196.237133,96.917115,1092.520201,11.017368794500001,7.609195,383.663619,23.0753983256,6.9345220325,162.596482,6591.164764,58.470656000000005,7.02298123484,3.203872,28.1858646561,38.446459000000004,0.93390695677,16.7374283251,0.36376777994599996,93.713243,32.359924479600004,40.129454836,38.6251260171,16107.464259999999,0.486106470402,0.110760640997,8.310871624939999,295064.956493,23.0091804813,48.6769096055,28.7759485107,434.124596,0.0,38.823195289000004,111.76639517,26.832424,30.036296000000004,22.8193490922,87.705984,445.73863099999994,143.373252,13.567162061700001,21.626133,682.825126,452.546858,630.361729
695-1,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23094.844296,0.801684283017,66.578829,3366.986512,210.499231,6.007112,0.0,1439.454314,5.15016637999,39730.540960000006,0.250296,1513.542034,254193.71535900002,853.0099640000001,57.514189755,7.480481997949999,680.0551849999999,234.027088,15.427408823699999,51.561048,17.020152,0.0,61.94096801680001,3.01272283707,1134.593359,7.008298,1.11108107905,26.030820000000002,22.9075759244,1334.830439,5427.175776,11.195720236700001,1279.014353,139.164771,4463.034232999999,7.159093222539999,28.78408,452.78609900000004,21.4520017535,6.642953078220001,634.000657,5149.847419,48.557491999999996,8.05612318639,25.780524,7.814761808169999,164.19440600000001,3.27566500077,4.5908414228300005,2.4594136872599996,87.603723,41.4510017696,33.6914802557,28.5433930733,36243.912793,1.6513561984099998,1.0858867935799998,24.542988261999998,80534.352674,15.176767899100001,13.3400000465,4.60423311648,2571.044116,0.250296,23.5693789595,20.2256254727,121.894323,76.590683,18.5089344265,761.902092,1926.280716,192.227597,9.8878980467,12.765114,1179.3964050000002,1862.9557399999999,460.294989
696-1,1.0,1.5,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,12606.602742000001,0.321013138071,39.354639,2963.335285,353.961608,0.9205760000000001,0.0,4349.0328420000005,9.23782908607,97682.81725800001,0.0,1197.669837,287933.499405,901.7045390000001,66.94430516199999,12.636538896400001,161.331006,418.401953,5.44809729362,44.647953,3.4521610000000003,0.23014400000000002,134.667291175,2.8625466923799996,798.1396990000001,0.9205760000000001,0.382444164242,2.5315849999999998,17.2729080404,4045.47279,3107.17534,17.620556343,557.869271,335.31993700000004,1184.091336,11.9760953721,15.419654000000001,324.27302099999997,32.0905733348,2.9010168829400005,558.329559,7841.469387,27.617290999999998,3.72330587879,4.833026,16.815866471099998,113.000748,1.39492725504,7.534935288119999,0.37288523708000004,170.53677,28.1901105539,17.730016113599998,41.8803685569,37770.787535,1.4116322430000001,0.157964160096,9.630521088160002,143858.46690899998,30.8228642477,23.744058054899998,13.351691069700001,557.1788389999999,0.0,15.586065638900001,66.0111963017,75.25711700000001,47.86997,17.105143658,885.824597,723.112726,303.099765,6.535225913040001,18.411527,1005.269379,724.953879,502.63469000000003
697-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22379.660108,1.1999678086399999,94.776739,3376.923932,262.215645,10.626483,0.0,2163.207268,1.77271152042,80331.61519400001,6.0312470000000005,1525.331094,204109.749166,1491.4412300000001,32.3648350825,12.2627349551,886.5933130000001,311.61442999999997,20.212968234,48.824381,9.190472,0.0,69.1946314672,2.86478762536,2062.686484,6.0312470000000005,2.3846933408,4.595236,7.519941112839999,1993.7579469999998,5264.41705,24.949801646100003,1059.776264,193.574309,5639.503175,6.939434081310001,21.827370000000002,371.639698,21.5156684488,5.54759383645,817.664776,4472.026071,62.897290000000005,8.82359809621,11.775292,2.25494832019,109.71125500000001,2.2872528816099997,11.8621027171,2.1331195693000002,112.008873,53.939758204700006,15.5889391547,32.360127229899994,44744.672901,0.6828214778139999,0.448226275422,24.881825674899996,87993.022134,17.7957690142,28.3855261268,2.13048188384,947.4801880000001,0.0,24.7756822483,45.489657305600005,181.799018,95.35114399999999,31.211326074099997,315.060857,1126.694386,220.57132000000001,17.3495959296,18.093741,710.251138,1109.462251,383.70219199999997
