491-1	0.5	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.71075664327	11.611922	6.28204024119	0.0598663441001	20.3494974849	99.31108751129999	5.138462177159999	22.877219	32.236082	396.538469
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
492-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.56860349185	24.413204	15.301996695	0.029227289928	9.08763948351	82.9783840839	7.24176059072	19.774695	41.990711	655.657288
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
493-1	1.0	1.5	1.0	0.5	1.0	2.0	1.0	1.0	1.5	1.0	6.971837459139999	7.309363	1.53297104775	0.0306944030673	94.9844800338	557.50275854	14.2050668395	7.442261	40.799538	434.574884
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
494-1	1.5	0.5	1.5	1.0	0.5	1.0	1.0	1.0	0.5	1.0	16.0175412898	17.931676	8.36222320673	0.0227711486479	82.5163043787	180.144749932	3.71378541354	409.820299	43.036022	279.082081
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
495-1	0.5	1.0	0.5	1.0	1.0	1.0	1.5	1.0	1.0	1.0	6.60998754889	28.451867	5.9040925723000015	0.0968282260946	4.555780254009999	94.2441428155	11.6122822528	19.467067	59.149933	175.952333
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
496-1	1.5	1.0	1.5	0.5	0.5	1.0	1.0	1.0	1.0	0.5	13.685582699300001	271.912473	17.205678422000002	0.0748236534885	0.0790265021492	21.4494363603	5.06507583779	78.609767	335.702365	1599.90206
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
497-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.441577469	33.426272999999995	15.1449334	0.08464463571519999	27.3940296952	96.3486392857	11.7881391549	114.920079	88.676311	594.490411
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
498-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.7048111575	2.960141	11.4561389276	0.0468911802772	23.240049536100006	103.97887158799999	6.529841784019999	16.492216	9.303301	342.953511
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
499-1	1.0	1.0	1.0	1.0	0.5	4.0	1.0	1.0	1.0	1.0	9.12710609514	30.767237	7.91540013764	0.0926775400137	15.3777219375	317.640079606	4.22443134389	18.637846	91.414195	269.805004
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
500-1	1.5	0.5	1.5	1.0	1.0	1.5	1.0	1.0	0.5	1.0	18.074680299300002	1.824769	10.9139510328	0.0575949350791	82.3071071625	228.943675068	6.49900920689	20.984846	5.9305	611.7538860000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
501-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.72649425852	24.527259	4.13724300722	0.0894109346005	23.8363950136	81.9814193001	15.603109574200001	33.563617	52.49693900000001	662.235982
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
502-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0587399042	6.647289	5.1692031445	0.0364585095015	9.88157120548	24.5883274087	17.6524262038	17.726104	28.666433	396.483086
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
503-1	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	1.0	1.0	15.367503898199999	51.795889	13.788138803399999	0.16400834150000002	1.5660954479700002	19.9995189461	22.9825400346	110.447117	130.251427	866.8194390000001
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
504-1	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.9925912221	27.137169	20.2834709737	0.128259322229	63.633043697	123.890888568	3.36133944867	108.771111	85.637787	125.008925
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
505-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.1082859321	13.705203	27.052649648699997	0.556228660749	21.1886880265	42.256234391	20.9587558303	61.39371600000001	36.360743	432.413141
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
506-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	13.7033026504	21.063492	4.2289775459099985	0.0318080652891	139.723552665	89.1221672843	1.75581375164	21.063492	59.473388	217.656079
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
507-1	1.0	0.5	1.0	1.0	1.5	3.5	1.0	1.0	0.5	0.5	30.133948257399997	92.318352	16.1222751863	0.0391996558077	0.101825317189	78.8500471263	19.6353368184	41.086739	170.941125	271.88262000000003
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
508-1	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	8.16706232282	43.250965	2.90289706271	0.0496531828219	111.82216904799999	653.636372595	5.717559593940001	24.048254	112.883224	444.174849
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
509-1	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	11.143371796099999	23.162374	5.913406822660002	0.0	8.7464925088	229.866533248	8.166340167260001	41.889399	77.865001	1744.570271
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
510-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.2370264011	17.426568	15.1032515474	0.105206618856	0.295058240319	45.728200510200004	40.3695004829	54.022362	43.56642100000001	611.382105
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
511-1	0.5	1.0	0.5	0.5	1.5	0.5	2.0	1.0	1.0	0.5	6.66089818864	411.187334	2.7935137395300003	0.148072081494	0.16804484798500002	14.4161897195	23.642698688400003	163.335385	1280.0935949999996	1459.572593
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
512-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.6650082526	19.248318	11.0844853604	0.0966222694615	64.5875849017	229.545047874	7.53018542736	17.231828	46.745916	121.539382
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
513-1	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	18.961269716900002	83.950491	9.30241013192	0.0297360400475	138.41526968600002	201.820535897	6.135405222309999	40.150235	167.569162	1181.943278
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
514-1	0.5	0.5	0.5	1.0	1.0	1.0	1.5	1.0	0.5	1.0	5.44750288706	44.696342	3.5787364430400004	0.0780275092728	0.6288863747110001	7.373268928760001	11.825919394300001	41.781363	49.55464	1362.266765
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
515-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.45016226648	6.420125	8.34624114805	0.06628140504890001	21.0460901384	77.5115260434	11.3088678718	42.372827	24.824484	1171.458862
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
516-1	1.5	0.5	1.5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	16.9638592679	24.130627	10.1695563673	0.0284119110742	17.443287908800002	48.2549052488	4.1694342623	36.195941	52.283025	891.4926130000001
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
517-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	8.346093280289999	12.452459	4.29321166237	0.331066405645	0.303692146148	37.7595972549	10.5154905127	26.051856	27.034945	308.6899160000001
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
518-1	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	6.1717127423	9.448134	3.67814552365	0.170789086935	1.24161348641	68.7463542844	8.5705486313	23.620336	21.520751	538.018768
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
519-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.5908902719	9.890717	22.9677041025	0.0390148468102	100.787141116	92.81854853889999	3.01106146403	31.267428	33.181761	647.0443349999998
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
520-1	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	17.4288101657	65.465046	9.01842010154	0.0256192653098	21.3763501755	43.3082024977	9.80291023989	68.44073	130.930092	1357.506996
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
521-1	1.0	1.0	1.0	1.0	1.0	1.5	0.5	1.0	1.0	0.5	5.0476752111400005	11.137757	5.208808187130002	0.0763855423828	7.99804113023	82.8114149913	3.34289307588	14.068746	29.896085	545.163898
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
522-1	0.5	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.3896224586	20.56367	5.7853443353600005	0.0455948522762	32.8093641792	48.7931714712	7.444086704610001	14.545035	32.851717	885.7424800000001
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
523-1	1.0	1.0	1.0	2.0	0.5	1.0	1.0	1.0	1.0	1.0	18.6458956717	26.228277	21.834126578600006	0.100660121518	20.4914626248	95.7057542191	2.84137453528	10.123195	80.985557	414.590837
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
524-1	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	9.53019791962	5.26235	2.84362790661	0.0319264644236	70.0253416758	336.677935774	6.03582422985	48.676738	31.5741	1002.039161
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
525-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.6098686924	12.510787	17.2091886133	0.0103144314461	36.3840929764	62.5250255029	6.37294314517	17.628836	34.120328	942.005394
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
526-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	1.0	1.0	3.74821359169	10.248094	8.0166476148	0.00575124844421	0.0998154648419	12.967165226099999	5.182945761469999	278.833545	27.968755	428.925415
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
527-1	1.5	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.282844589099998	19.591982	8.22189719347	0.0109535712209	55.1648454761	72.024013718	4.18143947912	38.887116	66.790848	1092.995124
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
528-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.1266808819000005	19.752948	7.2877122082399985	0.025031733646	100.234865454	60.6239817096	15.852275858199999	27.752075	51.912706	329.433459
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
529-1	1.0	0.5	1.0	0.5	0.5	2.5	1.0	1.0	0.5	0.5	11.615618626500002	2.569992	4.95713505255	0.0396960980295	66.364401236	176.98686617099997	7.194050606010001	59.75231700000001	12.849961	954.752076
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
530-1	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	23.3404728571	12.663908	16.6729781662	0.0336219060519	39.2680318225	34.9675201661	6.01773917157	12.259741	50.655633	343.27275
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
531-1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	4.87020463073	59.793758	12.5704595253	0.052317816535400005	0.638977437049	66.3144497653	40.9089595534	144.424922	95.670012	722.12461
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
532-1	1.0	1.0	1.0	0.5	1.0	2.5	2.5	0.5	1.0	1.0	2.23937190558	44.489109	2.53786210647	0.0236518346901	0.08709368590460001	66.982705887	54.0965783945	74.89938599999998	151.769808	525.985159
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
533-1	1.0	0.5	1.0	0.5	1.0	1.5	1.0	1.0	0.5	1.0	13.3989392108	31.248976000000006	2.94861841898	0.0207669644674	35.7571485144	319.41249671400004	4.74250160659	27.438125	70.881823	764.4566530000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
534-1	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	9.418700207619999	28.430933000000003	5.66328979326	0.0459821748041	30.173300788000002	40.406136063000005	8.90783567425	95.078328	87.276351	978.817501
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
535-1	1.0	1.5	1.0	1.0	1.0	1.0	1.5	1.0	1.5	1.0	17.881155190799998	26.621405	25.0253577528	0.0365046512494	0.287600350739	9.6744456216	15.807109475399999	48.56607800000001	68.352257	2198.784193
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
536-1	1.0	0.5	1.0	1.0	1.0	5.0	1.0	1.0	0.5	1.0	1.58735802024	96.125473	2.21992471598	0.054401834834900006	114.722982498	404.652550754	4.79254860716	44.709522	147.541423	345.381059
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
537-1	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	5.86828430145	65.301951	3.48676812758	0.194855444923	1.51413078628	66.22863237039999	11.7205028734	219.565979	81.390837	619.8953280000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
538-1	0.5	1.0	0.5	1.0	0.5	1.5	2.0	1.5	1.0	1.0	3.57506900955	50.789104	2.27581755975	0.0534581598691	44.807519890900004	171.88102136400002	8.69885703593	51.869723	311.218341	830.635988
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
539-1	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	13.775629273	18.193869	11.4419928151	0.115463204415	3.87326596753	30.359722437800002	24.075824118299998	62.898803	113.321811	462.644089
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
540-1	1.5	0.5	1.5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	16.1332811074	26.07314	8.33775029315	0.0376977584402	22.2044232948	4.35546762738	7.92959073742	82.820562	57.25866	1773.484742
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
541-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.9136913066	4.13577	13.0286177582	0.146382266227	4.63894572329	88.3887378681	10.5151057682	23.173441	21.926145	592.0059110000002
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
542-1	0.5	1.0	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	7.55814074995	10.40071	4.71568498254	0.0189389594958	77.2618390726	78.511114582	7.33256951467	22.881563	61.988233	480.096785
Line	CNV_STAT5B	CNV_MIR19A	CNV_STAT5A	CNV_ESR2	CNV_ESR1	CNV_CCND1	CNV_PIM1	CNV_MIR222	CNV_MIR19B1	CNV_MIR23B	STAT5B	MIR19A	STAT5A	ESR2	ESR1	CCND1	PIM1	MIR222	MIR19B1	MIR23B
543-1	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	24.5791070393	27.167996	16.114872794500002	0.0136601343134	121.466439011	114.97769470600001	2.6777098187	12.59965	85.83511899999998	299.241698
