LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
L363	2	2	2	2	2	3	10.234542	14.693806	11.126291	5.05701696536554	11.083918	5.85673675611911	10.234542	14.693806	11.126291	5.05701696536554	11.083918	5.85673675611911
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
L428	2	1	1	3	1	3	14.26208	14.293747	11.014788	7.07660184861857	10.709351	5.71121955689434	14.26208	14.293747	11.014788	7.07660184861857	10.709351	5.71121955689434
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
L540	4	1	1	4	1	2	11.992828	14.458304	11.176958	6.83869970177424	10.441336	7.15512180235728	11.992828	14.458304	11.176958	6.83869970177424	10.441336	7.15512180235728
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LAMA84	4	3	3	4	3	5	14.827868	15.791828	12.304762	6.17072627613155	11.840459	8.42219094389465	14.827868	15.791828	12.304762	6.17072627613155	11.840459	8.42219094389465
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LC1F	7	4	4	7	4	7	13.051855	13.551957	9.957073	4.63807383718072	10.602049	7.2572935458175	13.051855	13.551957	9.957073	4.63807383718072	10.602049	7.2572935458175
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LCLC103H	3	1	1	3	1	3	12.644347	12.434146	9.338491	5.63575439127776	9.341874	4.73443866613717	12.644347	12.434146	9.338491	5.63575439127776	9.341874	4.73443866613717
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LCLC97TM1	7	2	2	2	2	4	15.033608	13.305141	9.547088	5.74846123300403	9.162064	8.21674585819531	15.033608	13.305141	9.547088	5.74846123300403	9.162064	8.21674585819531
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LI7	4	2	2	4	2	4	12.077583	11.7829	9.226219	6.23227701026829	8.309794	5.20320115631661	12.077583	11.7829	9.226219	6.23227701026829	8.309794	5.20320115631661
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LK2	1	1	1	2	1	2	8.378511	15.206306	12.083991	4.71918344048179	10.022062	8.28466218548317	8.378511	15.206306	12.083991	4.71918344048179	10.022062	8.28466218548317
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LMSU	2	2	2	2	2	7	10.014118	11.520265	8.920621	4.75114232472695	8.290434	6.80967167790706	10.014118	11.520265	8.920621	4.75114232472695	8.290434	6.80967167790706
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LN18	3	2	2	3	2	2	10.778381	12.436613	8.899266	5.84624256510951	8.172277	2.83187724119167	10.778381	12.436613	8.899266	5.84624256510951	8.172277	2.83187724119167
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LN229	5	3	3	3	3	4	14.101281	11.827334	7.9929385	5.16390121381454	8.408075	4.9546616208379	14.101281	11.827334	7.9929385	5.16390121381454	8.408075	4.9546616208379
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LNCAPCLONEFGC	2	2	2	1	2	2	10.546991	12.248438	9.103812	5.60762622084549	9.371167	7.34536088953964	10.546991	12.248438	9.103812	5.60762622084549	9.371167	7.34536088953964
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LOUCY	2	2	2	2	2	2	12.3979	15.422889	11.982123	6.43912442405066	11.936844	0.895302621333307	12.3979	15.422889	11.982123	6.43912442405066	11.936844	0.895302621333307
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LOUNH91	3	2	2	2	2	2	12.366339	12.792168	9.085924	5.3823214071145	8.60722	5.18863829456139	12.366339	12.792168	9.085924	5.3823214071145	8.60722	5.18863829456139
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LOVO	2	2	2	2	2	2	11.815948	13.35286	9.802758	4.51601514700367	10.23344	7.25332750118618	11.815948	13.35286	9.802758	4.51601514700367	10.23344	7.25332750118618
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LOXIMVI	4	3	3	4	3	5	9.07114	13.719291	10.246123	5.53760669149529	9.558823	7.68727069271313	9.07114	13.719291	10.246123	5.53760669149529	9.558823	7.68727069271313
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LP1	2	1	1	2	1	3	11.180748	14.992201	11.051732	5.2253520607761	11.783739	8.43746079951105	11.180748	14.992201	11.051732	5.2253520607761	11.783739	8.43746079951105
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LS1034	3	4	4	3	4	3	13.325495	13.58424	10.106039	4.56924802986718	10.031564	7.41006969175638	13.325495	13.58424	10.106039	4.56924802986718	10.031564	7.41006969175638
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LS123	2	4	4	2	4	5	13.39591	14.149662	10.755747	4.78920757534734	10.072307	6.21470767319764	13.39591	14.149662	10.755747	4.78920757534734	10.072307	6.21470767319764
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LS180	2	2	2	2	2	2	12.257718	14.407721	11.392392	4.57288966842058	10.5019865	7.38119683589692	12.257718	14.407721	11.392392	4.57288966842058	10.5019865	7.38119683589692
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LS411N	3	4	4	3	4	4	14.79791	14.733276	11.275927	2.10097764772482	11.708972	7.11270013274936	14.79791	14.733276	11.275927	2.10097764772482	11.708972	7.11270013274936
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LS513	2	4	4	2	4	2	10.955214	15.002887	11.108897	5.20280949212501	10.291723	7.14954390870909	10.955214	15.002887	11.108897	5.20280949212501	10.291723	7.14954390870909
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LU99	3	2	2	3	2	6	11.908273	13.369337	10.421433	4.6409679104499	9.620348	7.67433352879799	11.908273	13.369337	10.421433	4.6409679104499	9.620348	7.67433352879799
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LUDLU1	2	1	1	2	1	3	13.152996	13.800222	10.263915	5.74631276642546	9.96675	6.86876083388082	13.152996	13.800222	10.263915	5.74631276642546	9.96675	6.86876083388082
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
LXF289	4	3	3	4	3	5	13.70447	12.837527	9.470435	6.38284014447524	9.24122	7.51001246544851	13.70447	12.837527	9.470435	6.38284014447524	9.24122	7.51001246544851
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
M059K	3	5	5	3	5	3	12.745416	12.077056	8.953847	5.60139939053183	9.155602	3.76977173924945	12.745416	12.077056	8.953847	5.60139939053183	9.155602	3.76977173924945
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
M07E	2	2	2	2	2	4	9.968753	15.125635	11.989668	6.2137360959228	11.909012	8.99723594539198	9.968753	15.125635	11.989668	6.2137360959228	11.909012	8.99723594539198
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MALME3M	2	2	2	2	2	2	12.311456	11.645879	8.624905	5.08618931310448	8.974185	5.13216552547809	12.311456	11.645879	8.624905	5.08618931310448	8.974185	5.13216552547809
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MC116	2	2	2	2	2	2	9.920011	16.272623	12.796648	3.86789646399265	12.868942	8.17282750727309	9.920011	16.272623	12.796648	3.86789646399265	12.868942	8.17282750727309
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MCAS	2	2	2	2	2	2	12.335231	13.062439	10.04925	5.68706068833989	10.000395	6.09444722169991	12.335231	13.062439	10.04925	5.68706068833989	10.000395	6.09444722169991
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MCF7	7	1	1	2	1	5	13.347984	11.666362	8.676451	4.58796498888268	8.017309	5.44890095114513	13.347984	11.666362	8.676451	4.58796498888268	8.017309	5.44890095114513
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB134VI	2	1	1	2	1	2	11.984803	13.401715	10.33741	5.25663329505992	10.523072	5.43429461795992	11.984803	13.401715	10.33741	5.25663329505992	10.523072	5.43429461795992
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB157	4	3	3	2	3	4	17.521442	13.051323	8.160073	5.43396093112118	9.584305	5.00225245173138	17.521442	13.051323	8.160073	5.43396093112118	9.584305	5.00225245173138
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB175VII	2	2	2	2	2	3	13.360398	10.790487	7.897664	5.83592407425438	8.121844	3.44493204894218	13.360398	10.790487	7.897664	5.83592407425438	8.121844	3.44493204894218
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB231	3	2	2	3	2	3	11.771324	12.682612	9.4515	5.51032901949057	9.563158	5.93404464711225	11.771324	12.682612	9.4515	5.51032901949057	9.563158	5.93404464711225
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB361	7	3	3	2	3	4	14.939076	13.403527	9.999605	4.84599177066457	9.821774	4.44228003525258	14.939076	13.403527	9.999605	4.84599177066457	9.821774	4.44228003525258
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB415	1	2	2	1	2	2	11.734574	11.751644	8.364573	5.89820835250872	8.409137	5.19927972133663	11.734574	11.751644	8.364573	5.89820835250872	8.409137	5.19927972133663
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB435S	2	2	2	2	2	4	10.778168	13.883089	10.227508	5.7915536333886	9.375974	3.39780296186249	10.778168	13.883089	10.227508	5.7915536333886	9.375974	3.39780296186249
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB436	1	2	2	1	2	3	13.410348	15.027264	11.273388	5.7771566660045	11.28639	6.67511021524522	13.410348	15.027264	11.273388	5.7771566660045	11.28639	6.67511021524522
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB453	4	1	1	1	1	3	12.041612	13.661078	10.530318	4.16269343221124	10.51197	5.53013318439181	12.041612	13.661078	10.530318	4.16269343221124	10.51197	5.53013318439181
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAMB468	1	2	2	1	2	1	10.879208	12.956282	10.232385	6.88080794836281	9.49869	6.15400794755902	10.879208	12.956282	10.232385	6.88080794836281	9.49869	6.15400794755902
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDAPCA2B	2	2	2	2	2	4	11.806767	14.46332	11.261401	5.40871186102943	11.243442	6.95849471647461	11.806767	14.46332	11.261401	5.40871186102943	11.243442	6.95849471647461
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MDST8	2	3	3	2	3	2	9.357925	10.147256	7.8171115	5.21256933885081	7.6147833	5.11103131238875	9.357925	10.147256	7.8171115	5.21256933885081	7.6147833	5.11103131238875
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
ME1	2	2	2	2	2	3	6.887891	11.809599	9.667768	5.85574059171503	7.990898	8.66035250967092	6.887891	11.809599	9.667768	5.85574059171503	7.990898	8.66035250967092
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MEC1	2	3	3	2	3	2	11.234231	15.251563	11.835605	5.82705683650015	11.603793	7.28762004411207	11.234231	15.251563	11.835605	5.82705683650015	11.603793	7.28762004411207
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MEG01	3	3	3	2	3	5	11.593825	14.251989	10.988209	5.77320515698557	10.90282	8.32016873798026	11.593825	14.251989	10.988209	5.77320515698557	10.90282	8.32016873798026
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MELHO	3	3	3	3	3	3	10.386919	12.589579	9.4223385	4.57349571549561	9.665212	5.64299031296116	10.386919	12.589579	9.4223385	4.57349571549561	9.665212	5.64299031296116
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MELJUSO	5	2	2	2	2	3	13.051357	12.753859	9.509834	4.74254523386605	9.136658	6.02768487693716	13.051357	12.753859	9.509834	4.74254523386605	9.136658	6.02768487693716
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MESSA	2	2	2	2	2	2	12.420937	13.179866	9.56373	4.60644222813161	10.332316	6.90279715788023	12.420937	13.179866	9.56373	4.60644222813161	10.332316	6.90279715788023
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MEWO	4	2	2	2	2	2	11.246212	13.49942	10.442985	4.96809075204526	10.196959	6.62789861587175	11.246212	13.49942	10.442985	4.96809075204526	10.196959	6.62789861587175
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MFE280	3	1	1	3	1	3	12.582128	15.194181	12.009818	5.50462039240355	11.935467	5.9387562614923	12.582128	15.194181	12.009818	5.50462039240355	11.935467	5.9387562614923
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MFE296	2	2	2	2	2	2	10.370579	13.313763	9.722074	4.74308405554959	10.149455	4.2637856138908	10.370579	13.313763	9.722074	4.74308405554959	10.149455	4.2637856138908
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MFE319	2	2	2	2	2	2	8.591635	10.647791	8.736064	6.21936215780772	7.045923	6.47702965301307	8.591635	10.647791	8.736064	6.21936215780772	7.045923	6.47702965301307
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MG63	4	3	3	4	3	7	10.151676	12.786265	9.834502	6.05636676102453	9.0847025	6.22013644739608	10.151676	12.786265	9.834502	6.05636676102453	9.0847025	6.22013644739608
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MHHCALL2	1	1	1	1	1	1	10.425016	16.150352	12.713805	4.0866139474095	12.3945	8.53694653467462	10.425016	16.150352	12.713805	4.0866139474095	12.3945	8.53694653467462
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MHHCALL3	2	2	2	2	2	2	10.425006	15.97077	11.774174	4.65935375917005	11.941139	7.37364821133469	10.425006	15.97077	11.774174	4.65935375917005	11.941139	7.37364821133469
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MHHCALL4	2	2	2	2	2	2	8.186164	13.56846	10.068819	4.33771109212829	9.09869	7.56628241508752	8.186164	13.56846	10.068819	4.33771109212829	9.09869	7.56628241508752
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MHHES1	3	1	1	2	1	3	12.036301	12.211362	9.025223	5.40837220357268	9.252311	9.08063101757905	12.036301	12.211362	9.025223	5.40837220357268	9.252311	9.08063101757905
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MHHNB11	3	2	2	2	2	2	9.213663	14.10843	10.910043	4.74254523386605	11.008737	0.422233000683048	9.213663	14.10843	10.910043	4.74254523386605	11.008737	0.422233000683048
LINE	CNV_MIR21	CNV_MIR20A	CNV_MIR17	CNV_STAT3	CNV_MIR19A	CNV_MYC	MIR21	MIR20A	MIR17	STAT3	MIR19A	MYC	T0_MIR21	T0_MIR20A	T0_MIR17	T0_STAT3	T0_MIR19A	T0_MYC
MIAPACA2	3	2	2	3	2	3	10.6690445	11.374018	8.444021	5.4867143730307	8.471432	6.68622036502273	10.6690445	11.374018	8.444021	5.4867143730307	8.471432	6.68622036502273
