,CNV_MIR335,CNV_JUND,CNV_FOXP2,CNV_TFAP2C,CNV_FOSL1,CNV_MIR16-2,CNV_PLAUR,MIR335,JUND,FOXP2,TFAP2C,FOSL1,MIR16-2,PLAUR,T0_MIR335,T0_JUND,T0_FOXP2,T0_TFAP2C,T0_FOSL1,T0_MIR16-2,T0_PLAUR
SNU1076,0.834567126935706,2,3,6,4,1.30071059359277,2,5.967169,3.61706334388818,0.263034405833794,4.65306001710457,4.49697358099828,6.202614,3.76553474636298,5.967169,3.61706334388818,0.263034405833794,4.65306001710457,4.49697358099828,6.202614,3.76553474636298
IGR39,1.28182561060521,2,2,2,1,1.15260645143872,2,5.7745237,6.00697118436404,0,5.51443791382931,7.71986792834437,6.147307,6.61456262282411,5.7745237,6.00697118436404,0,5.51443791382931,7.71986792834437,6.147307,6.61456262282411
K562,1.5306028594515,3,5,3,3,1.02854149610141,3,6.0500665,6.22612314312524,0.0143552929770701,0.0565835283663675,3.13586316536868,6.992995,4.32984117653063,6.0500665,6.22612314312524,0.0143552929770701,0.0565835283663675,3.13586316536868,6.992995,4.32984117653063
HT29,1.30676525389317,2,4,4,4,1.09771230975825,4,7.187253,5.10936055940423,0.22650852980868,0.36737106564853,4.01703108052784,9.732812,4.71644223684332,7.187253,5.10936055940423,0.22650852980868,0.36737106564853,4.01703108052784,9.732812,4.71644223684332
SQ1,1.041887855323,2,3,3,4,1.70538798792677,3,5.9593067,5.08491465976794,0.0285691521967709,1.40599235967584,7.55228483994351,6.058749,6.10118781525974,5.9593067,5.08491465976794,0.0285691521967709,1.40599235967584,7.55228483994351,6.058749,6.10118781525974
UACC893,1.02108289932762,2,4,7,3,1.00737441819214,2,7.598425,5.86195536414487,0.298658315564515,7.25455625190949,0.75702324650746,6.314334,1.53605290024021,7.598425,5.86195536414487,0.298658315564515,7.25455625190949,0.75702324650746,6.314334,1.53605290024021
A498,1.57080054100417,3,5,4,2,0.972115742497884,3,6.103078,4.41683974191283,0.516015147003665,1.91073266190291,5.74846123300403,6.820562,4.97498811199193,6.103078,4.41683974191283,0.516015147003665,1.91073266190291,5.74846123300403,6.820562,4.97498811199193
AML193,0.915416372296207,2,2,2,2,1.32115524195641,2,5.7782087,5.40701277351601,0.0285691521967709,0.20163386116965,2.39780296186249,5.8034854,5.44559429134118,5.7782087,5.40701277351601,0.0285691521967709,0.20163386116965,2.39780296186249,5.8034854,5.44559429134118
A172,0.880991497016321,2,2,2,1,1.1901966811653,2,6.3945484,5.62760683812965,0.0143552929770701,1.58976348698498,6.90376136512808,7.0045013,8.0065785455993,6.3945484,5.62760683812965,0.0143552929770701,1.58976348698498,6.90376136512808,7.0045013,8.0065785455993
NCIH1836,1.03225542457635,3,3,4,3,1.2801385835041,3,5.9791107,6.22978016673333,0,0.111031312388744,0.604071323668861,5.9590745,4.11769504266975,5.9791107,6.22978016673333,0,0.111031312388744,0.604071323668861,5.9590745,4.11769504266975
ECC10,1.34294479452647,5,5,5,4,1.12093296233509,4,6.056367,7.02147972741045,0.0426443374084937,0.0976107966264223,0.903038270112912,6.01078,4.50271248596606,6.056367,7.02147972741045,0.0426443374084937,0.0976107966264223,0.903038270112912,6.01078,4.50271248596606
HCC78,0.976776231584902,2,2,2,3,1.19523972213008,2,6.0241423,6.50842865253186,0.575312330687437,3.40463068421761,7.65420637794429,6.0496306,6.92184093707449,6.0241423,6.50842865253186,0.575312330687437,3.40463068421761,7.65420637794429,6.0496306,6.92184093707449
EBC1,1.05401836177308,4,7,4,5,1.47631440568283,4,5.962549,5.20437551131909,0.0143552929770701,2.90496571868403,10.1260591160707,6.849874,7.44095219802964,5.962549,5.20437551131909,0.0143552929770701,2.90496571868403,10.1260591160707,6.849874,7.44095219802964
KHM1B,1.19482555538211,3,3,3,3,1.24971575976424,2,6.0929685,5.88947354253111,0.443606651475615,0.0285691521967709,0.575312330687437,6.537762,0.739848102699327,6.0929685,5.88947354253111,0.443606651475615,0.0285691521967709,0.575312330687437,6.537762,0.739848102699327
RCM1,1.13618676279975,2,4,6,3,1.45286434119894,2,6.550285,4.8499992594661,1.46466826700344,1.93734439215023,6.3271484082987,6.1538053,5.98276546258365,6.550285,4.8499992594661,1.46466826700344,1.93734439215023,6.3271484082987,6.1538053,5.98276546258365
SW1710,1.2766826913658,2,2,3,2,1.27907423687493,2,5.975676,5.9957106289071,2.29865831556452,0.189033824390017,6.58871463558226,5.915282,4.67581593117227,5.975676,5.9957106289071,2.29865831556452,0.189033824390017,6.58871463558226,5.915282,4.67581593117227
ST486,1.39968288085712,2,3,2,2,1.19457712422341,2,6.8536215,2.67581593117227,0.0143552929770701,0.31034012061215,1.18903382439002,6.2558784,1.06350294230616,6.8536215,2.67581593117227,0.0143552929770701,0.31034012061215,1.18903382439002,6.2558784,1.06350294230616
UACC812,0.780894740101556,2,2,6,3,1.1218657160296,3,7.762216,4.15946772926677,0.070389327891398,5.94883442557869,1.06350294230616,7.350055,1.25096157353322,7.762216,4.15946772926677,0.070389327891398,5.94883442557869,1.06350294230616,7.350055,1.25096157353322
ISTMES1,1.21697539524362,4,4,4,3,0.629422213463689,4,5.8283267,6.35049724708413,0.432959407276106,2.16671544496642,6.89202666297653,6.1733274,5.54997714277183,5.8283267,6.35049724708413,0.432959407276106,2.16671544496642,6.89202666297653,6.1733274,5.54997714277183
YKG1,1.45679714493218,4,5,4,2,1.22204719282407,4,5.8522487,6.7775512222878,0,2.24184018356467,5.07809742302666,6.2067213,6.65349000917199,5.8522487,6.7775512222878,0,2.24184018356467,5.07809742302666,6.2067213,6.65349000917199
T98G,1.07043708223031,2,3,4,3,1.06665971348673,2,6.615887,5.78031009904338,0.0143552929770701,4.72465027173297,6.60481264994841,5.873567,4.37712374912949,6.615887,5.78031009904338,0.0143552929770701,4.72465027173297,6.60481264994841,5.873567,4.37712374912949
G361,1.81969921300278,4,6,4,3,1.30314714936329,2,6.071462,3.79701297783614,0.526068811667588,3.48928602262588,4.92694824794977,6.161283,3.98093926608551,6.071462,3.79701297783614,0.526068811667588,3.48928602262588,4.92694824794977,6.161283,3.98093926608551
MDAMB436,1.29980932210507,2,2,2,2,0.651799432010588,1,6.1001368,5.70099449416827,1.06350294230616,4.01792190799726,7.59686062109065,6.1278396,5.75301612873584,6.1001368,5.70099449416827,1.06350294230616,4.01792190799726,7.59686062109065,6.1278396,5.75301612873584
FUOV1,1.04289940032944,2,3,4,4,1.27191300674357,6,6.06996,5.52356195605701,1.31034012061215,1.0071955014042,4.75435307169213,5.924575,3.790772037862,6.06996,5.52356195605701,1.31034012061215,1.0071955014042,4.75435307169213,5.924575,3.790772037862
KMS27,1.00270693114403,3,2,2,3,1.00458525163381,2,5.745775,5.22804904788446,1.77399632511117,0.0285691521967709,0.36737106564853,6.9438043,1.71808758396052,5.745775,5.22804904788446,1.77399632511117,0.0285691521967709,0.36737106564853,6.9438043,1.71808758396052
JHH2,1.92959757598835,3,5,4,2,1.2211157835284,3,5.9641676,5.99684064779537,0.0285691521967709,0.0285691521967709,6.09971599916091,6.0343037,8.04952186453218,5.9641676,5.99684064779537,0.0285691521967709,0.0285691521967709,6.09971599916091,6.0343037,8.04952186453218
HCC1171,1.32454788417242,2,3,4,2,0.910606712956841,4,6.6951585,5.38370429247405,0.111031312388744,3.49569516262407,7.88648918022137,6.5038257,6.73145480769835,6.6951585,5.38370429247405,0.111031312388744,3.49569516262407,7.88648918022137,6.5038257,6.73145480769835
UACC257,1.19606848636818,7,7,7,7,0.991304373098102,7,7.375213,5.21567859660793,0.0143552929770701,1.42223300068305,5.74899785009815,7.129386,4.5465858290081,7.375213,5.21567859660793,0.0143552929770701,1.42223300068305,5.74899785009815,7.129386,4.5465858290081
C32,2.52397916293887,2,5,2,2,0.985207830749201,2,5.977051,5.45055144330648,1.18903382439002,5.21761848535105,8.20471785153956,6.0496306,3.76022094646651,5.977051,5.45055144330648,1.18903382439002,5.21761848535105,8.20471785153956,6.0496306,3.76022094646651
SNU16,1.57942562246638,3,6,4,4,0.882702996290655,3,5.977967,6.35561538275796,0.0285691521967709,0.070389327891398,3.69710657447698,6.333245,4.36667191611176,5.977967,6.35561538275796,0.0285691521967709,0.070389327891398,3.69710657447698,6.333245,4.36667191611176
COLO741,1.73183321819273,2,3,2,2,1.5690594331119,2,7.2336197,5.80064109732908,0.871843648509318,0.650764559116902,6.18070484019555,5.9825373,1.61353165291793,7.2336197,5.80064109732908,0.871843648509318,0.650764559116902,6.18070484019555,5.9825373,1.61353165291793
MC116,1.13532079385952,2,2,2,2,1.2160478515265,2,5.896756,4.5909612413426,0.0143552929770701,0.0143552929770701,0.344828496997441,5.981396,1.17632277264046,5.896756,4.5909612413426,0.0143552929770701,0.0143552929770701,0.344828496997441,5.981396,1.17632277264046
JHOS4,0.630776142495686,2,1,2,2,1.49598944885557,2,6.0602636,7.20310325023664,0.0285691521967709,3.48800077083407,2.60880924267552,7.050284,4.15218341905505,6.0602636,7.20310325023664,0.0285691521967709,3.48800077083407,2.60880924267552,7.050284,4.15218341905505
EPLC272H,0.72396908618978,4,2,4,4,1.28948947706545,2,6.034524,5.05874941233552,0,4.05137210172103,7.37451788104629,6.2918615,6.16992500144231,6.034524,5.05874941233552,0,4.05137210172103,7.37451788104629,6.2918615,6.16992500144231
NCIH1876,0.812196097261592,2,2,2,2,1.19747870461893,3,5.940167,6.18606470409757,2.18586654531133,3.05137210172103,0.356143810225275,6.3515577,4.35684807923652,5.940167,6.18606470409757,2.18586654531133,3.05137210172103,0.356143810225275,6.3515577,4.35684807923652
NCIH1975,1.47559826721561,3,4,4,3,1.21984682388083,2,5.930974,5.38059093426592,0.0565835283663675,3.16027483140859,6.81531924577731,7.0051756,6.12101540096137,5.930974,5.38059093426592,0.0565835283663675,3.16027483140859,6.81531924577731,7.0051756,6.12101540096137
KMS26,0.927359096793487,4,3,3,3,1.22153906335421,4,6.0071955,6.67496903062497,3.25398926623079,0.722466024471091,0.485426827170242,6.06996,0.584962500721156,6.0071955,6.67496903062497,3.25398926623079,0.722466024471091,0.485426827170242,6.06996,0.584962500721156
NCIH1437,1.11365317181959,2,3,3,4,1.42968766025791,2,6.1060133,5.68901954137795,1.6915341649192,5.23457795978457,3.55336050333533,6.0485415,4.39506279951758,6.1060133,5.68901954137795,1.6915341649192,5.23457795978457,3.55336050333533,6.0485415,4.39506279951758
NCIH2073,1.49174402669147,2,4,3,2,1.19872439557392,3,6.098874,4.96393645214449,0.0426443374084937,2.16992500144231,5.54163873443614,6.418527,7.18982455888002,6.098874,4.96393645214449,0.0426443374084937,2.16992500144231,5.54163873443614,6.418527,7.18982455888002
TM31,0.727843407980358,2,2,2,4,0.316461083143118,2,6.255501,5.51064550409004,0.0143552929770701,3.90014226035982,6.84209887138234,6.6979403,5.33556900555675,6.255501,5.51064550409004,0.0143552929770701,3.90014226035982,6.84209887138234,6.6979403,5.33556900555675
BC3C,0.734889885204724,3,2,5,3,1.38395784545661,3,6.5701594,5.17552460108987,0.238786859587117,4.5795422249369,5.59753117422421,6.2274714,4.75060650483559,6.5701594,5.17552460108987,0.238786859587117,4.5795422249369,5.59753117422421,6.2274714,4.75060650483559
DMS153,1.09893038698696,2,2,2,2,1.1192249276281,2,6.4426117,5.57531233068744,2.54349588342577,1.15055967657538,0.545968369105293,7.992712,4.56985560833095,6.4426117,5.57531233068744,2.54349588342577,1.15055967657538,0.545968369105293,7.992712,4.56985560833095
LN229,1.45932377053834,3,5,6,4,1.00625782349778,3,6.593951,5.37364821133469,0,6.66533591718518,8.96341632253491,7.486232,6.0071955014042,6.593951,5.37364821133469,0,6.66533591718518,8.96341632253491,7.486232,6.0071955014042
LCLC97TM1,1.22493058826428,2,4,2,3,1.29047303857682,2,7.771754,5.54070926267143,1.98550043030488,1.92599941855622,7.09687324939208,6.4741116,5.94906796585291,7.771754,5.54070926267143,1.98550043030488,1.92599941855622,7.09687324939208,6.4741116,5.94906796585291
KMS21BM,1.08214963302934,2,2,1,2,1.06274833594353,2,5.970854,5.25512301484779,1.4905701304462,0.0143552929770701,1.98185265328974,6.921722,1.87970576628229,5.970854,5.25512301484779,1.4905701304462,0.0143552929770701,1.98185265328974,6.921722,1.87970576628229
PATU8902,0.789056219689523,4,3,5,6,1.28681084507382,3,6.118318,4.41413553298445,0.286881147788162,0.0143552929770701,8.53410830493179,9.3329315,3.51475349843975,6.118318,4.41413553298445,0.286881147788162,0.0143552929770701,8.53410830493179,9.3329315,3.51475349843975
MIAPACA2,1.20722952906061,3,3,3,2,1.29387657243735,3,6.035404,5.50048340147312,0,0.0143552929770701,5.93569546303184,6.2837367,3.40871186102943,6.035404,5.50048340147312,0,0.0143552929770701,5.93569546303184,6.2837367,3.40871186102943
M07E,0.985002983839253,2,2,2,2,0.990274228975089,2,5.9210076,5.80477637795583,0.0285691521967709,0.0285691521967709,3.92694824794977,7.3335133,4.74631276642546,5.9210076,5.80477637795583,0.0285691521967709,0.0285691521967709,3.92694824794977,7.3335133,4.74631276642546
BEN,1.09338387178816,2,4,5,4,0.8718790992674,4,6.0252504,4.96578428466209,0.887525270741587,0.0565835283663675,3.05311133645956,8.130879,1.89917563048051,6.0252504,4.96578428466209,0.887525270741587,0.0565835283663675,3.05311133645956,8.130879,1.89917563048051
KYO1,1.06134963924909,2,2,2,2,1.07930304549801,2,6.318859,5.66476725535642,0.941106310946432,0.0426443374084937,2.81557542886257,6.020369,4.67412163263239,6.318859,5.66476725535642,0.941106310946432,0.0426443374084937,2.81557542886257,6.020369,4.67412163263239
TE6,0.866997657130136,3,1,3,3,2.16895481768613,3,6.790642,4.77294133783134,0.111031312388744,4.27351588970212,2.4032677223393,6.637494,2.92599941855622,6.790642,4.77294133783134,0.111031312388744,4.27351588970212,2.4032677223393,6.637494,2.92599941855622
PECAPJ34CLONEC12,0.583700415379444,2,2,2,5,1.4794900561309,2,7.0454865,5.05918219921169,0.526068811667588,3.86888427302877,7.69181329717138,6.159871,4.57288966842058,7.0454865,5.05918219921169,0.526068811667588,3.86888427302877,7.69181329717138,6.159871,4.57288966842058
KYM1,0.994952805687713,2,2,2,2,1.00354130628149,2,6.0415497,5.74146698640115,3.28243980500639,0.0426443374084937,4.62175885670973,8.140114,4.86690797814317,6.0415497,5.74146698640115,3.28243980500639,0.0426443374084937,4.62175885670973,8.140114,4.86690797814317
COV644,0.814056029376799,2,4,2,3,1.13029550434286,3,6.0804443,6.52183596254539,0.070389327891398,2.16992500144231,2.93357263826102,5.9717736,8.18224535827134,6.0804443,6.52183596254539,0.070389327891398,2.16992500144231,2.93357263826102,5.9717736,8.18224535827134
SF126,1.01769129305647,2,2,3,2,1.11512079658016,2,5.8622036,5.76420813013995,0.0840642647884745,3.2585189247113,5.94626298433245,5.9736114,6.6055535954944,5.8622036,5.76420813013995,0.0840642647884745,3.2585189247113,5.94626298433245,5.9736114,6.6055535954944
NCIH2227,1.25884442692738,2,3,3,3,0.828917255065203,2,6.372256,6.79389588254888,0.238786859587117,0.137503523749935,0.594548549550354,5.946029,3.73335434061383,6.372256,6.79389588254888,0.238786859587117,0.137503523749935,0.594548549550354,5.946029,3.73335434061383
SUDHL6,1.00583941964448,2,2,2,2,1.01171293811075,2,7.5277114,3.85698568978221,0.0976107966264223,0.111031312388744,0.948600847493356,6.4572988,0.748461233004036,7.5277114,3.85698568978221,0.0976107966264223,0.111031312388744,0.948600847493356,6.4572988,0.748461233004036
HUT102,0.99743864132316,2,2,2,2,0.999307092990452,2,6.7410626,8.13488831938401,2.03913839390696,0.0426443374084937,3.11270013274936,8.6195965,1.67807190511264,6.7410626,8.13488831938401,2.03913839390696,0.0426443374084937,3.11270013274936,8.6195965,1.67807190511264
HOS,0.930707668892064,2,2,4,4,0.955282936382437,2,6.028348,4.89093302170554,0.0143552929770701,2.63691458035588,6.37121034345557,5.911212,2.98913900736823,6.028348,4.89093302170554,0.0143552929770701,2.63691458035588,6.37121034345557,5.911212,2.98913900736823
RVH421,1.57319771942253,3,5,6,4,0.99889157926368,3,5.921484,4.48735771531155,0.0143552929770701,5.77162151792327,7.9357543858214,6.2777987,4.41886457739032,5.921484,4.48735771531155,0.0143552929770701,5.77162151792327,7.9357543858214,6.2777987,4.41886457739032
SKMEL28,1.07668781355647,5,4,7,2,1.56895067796889,5,5.9364023,4.4905701304462,0.0285691521967709,4.68481873755322,5.97108365753601,6.0959244,6.30432850305588,5.9364023,4.4905701304462,0.0285691521967709,4.68481873755322,5.97108365753601,6.0959244,6.30432850305588
HS746T,1.07333468170592,7,7,7,7,1.06017321730046,7,6.1124916,5.30524096595448,2.114367024952,0.0565835283663675,9.00798033649535,5.9429836,8.03287224946323,6.1124916,5.30524096595448,2.114367024952,0.0565835283663675,9.00798033649535,5.9429836,8.03287224946323
OVCAR4,1.33487069587571,4,6,4,3,1.73315417856334,4,7.152893,5.59245703726808,0,3.02502879449152,3.07382023329167,5.902556,5.33091687811462,7.152893,5.59245703726808,0,3.02502879449152,3.07382023329167,5.902556,5.33091687811462
PECAPJ15,0.897199051281889,3,3,5,5,1.56471510192795,4,5.8703647,4.65191274464578,0.0840642647884745,3.90207357931074,6.24887634283713,7.6034036,6.27965700653368,5.8703647,4.65191274464578,0.0840642647884745,3.90207357931074,6.24887634283713,7.6034036,6.27965700653368
JHH1,1.46520243118503,6,6,6,5,1.29737900722781,5,5.9576826,6.67891698667984,0.0143552929770701,2.02147972741045,3.24640808724638,5.8703647,1.64154602908752,5.9576826,6.67891698667984,0.0143552929770701,2.02147972741045,3.24640808724638,5.8703647,1.64154602908752
MDAMB157,1.27103168930567,3,3,6,2,1.19449432531648,1,6.1531973,4.43295940727611,0.0143552929770701,4.25171909260596,4.33628338786443,6.543341,3.60999129521268,6.1531973,4.43295940727611,0.0143552929770701,4.25171909260596,4.33628338786443,6.543341,3.60999129521268
KNS42,1.17397362776644,4,4,5,4,0.995504677670617,3,6.1331935,5.86170728658586,1.62293035092018,3.69488019279919,5.41481206056585,6.1331935,2.69376571221778,6.1331935,5.86170728658586,1.62293035092018,3.69488019279919,5.41481206056585,6.1331935,2.69376571221778
SNU201,1.28067108889774,3,4,3,3,1.13870970267916,3,6.101818,5.54627713209007,0.0285691521967709,3.30158764660319,4.91408609701272,6.610877,5.18547014606694,6.101818,5.54627713209007,0.0285691521967709,3.30158764660319,4.91408609701272,6.610877,5.18547014606694
HCC1806,0.91891288347905,2,2,3,3,1.34034091864641,1,5.8313704,4.20554891117303,0.659924558402378,2.74846123300404,3.19849415363908,6.088311,2.83187724119167,5.8313704,4.20554891117303,0.659924558402378,2.74846123300404,3.19849415363908,6.088311,2.83187724119167
HEP3B217,1.09103697870296,3,3,3,4,1.14155470712677,3,6.5799947,5.87578006306849,1.8073549220576,0.0143552929770701,3.43562859405209,6.2650995,3.02502879449152,6.5799947,5.87578006306849,1.8073549220576,0.0143552929770701,3.43562859405209,6.2650995,3.02502879449152
U266B1,1.56971212229871,2,3,3,2,1.57931614881878,2,6.7967534,5.29498826769145,0.594548549550354,0.298658315564515,1.47508488294878,5.898692,1.81557542886257,6.7967534,5.29498826769145,0.594548549550354,0.298658315564515,1.47508488294878,5.898692,1.81557542886257
LCLC103H,0.883131390376509,2,3,2,2,0.993230176832812,2,6.0228114,5.86937792403133,0.0285691521967709,2.32192809488736,8.30560578958543,6.1149917,6.30414594120295,6.0228114,5.86937792403133,0.0285691521967709,2.32192809488736,8.30560578958543,6.1149917,6.30414594120295
NCIH596,0.746182277308704,3,2,5,3,1.41117802461169,3,6.3788586,7.49809126854089,0.137503523749935,4.83339613416323,6.66291755486816,8.098401,6.09508049190142,6.3788586,7.49809126854089,0.137503523749935,4.83339613416323,6.66291755486816,8.098401,6.09508049190142
YD8,0.926266986580376,3,3,5,5,0.93770108041912,3,6.4899282,6.18804479642169,0.0143552929770701,1.6915341649192,6.13852780142227,6.7037654,5.10601323762212,6.4899282,6.18804479642169,0.0143552929770701,1.6915341649192,6.13852780142227,6.7037654,5.10601323762212
KS1,1.12927746360095,2,2,2,2,0.858505927279049,1,5.7766304,7.04034452321527,2.15380533607904,5.51349074558812,7.98447542490412,6.2115965,6.4163330886887,5.7766304,7.04034452321527,2.15380533607904,5.51349074558812,7.98447542490412,6.2115965,6.4163330886887
HS944T,1.14869835499703,3,3,3,2,1.06776931848598,3,7.1741266,5.674686619928,0.0565835283663675,3.90303827011291,7.43879185257826,8.019757,6.66916853282079,7.1741266,5.674686619928,0.0565835283663675,3.90303827011291,7.43879185257826,8.019757,6.66916853282079
FU97,1.13445548493595,7,7,7,7,1.87306374642404,7,6.015248,5.33913738491959,0,0.0285691521967709,0.22650852980868,6.3508506,2.73552217729654,6.015248,5.33913738491959,0,0.0285691521967709,0.22650852980868,6.3508506,2.73552217729654
SNU119,1.36216361338133,4,3,3,4,1.32684514059716,4,6.276869,7.0068590127634,0.0565835283663675,3.24488705912353,5.15218341905505,6.512701,4.46727948045998,6.276869,7.0068590127634,0.0565835283663675,3.24488705912353,5.15218341905505,6.512701,4.46727948045998
RPMI8402,0.883927531063671,2,2,3,2,1.2762403035262,2,6.731998,6.63444806236231,0.584962500721156,0.495695162624069,0.613531652917927,6.128871,3.4867143730307,6.731998,6.63444806236231,0.584962500721156,0.495695162624069,0.613531652917927,6.128871,3.4867143730307
KYSE520,0.917767103028868,3,2,5,4,1.17169737514189,3,5.871844,4.77768271707355,0.189033824390017,2.15704371014558,7.12153351734003,5.824259,4.73930807086038,5.871844,4.77768271707355,0.189033824390017,2.15704371014558,7.12153351734003,5.824259,4.73930807086038
NCIH441,1.62146737937901,2,4,3,5,1.1665919305403,2,6.41819,4.30231905094883,0.773996325111173,3.70708299177171,8.14766285068513,6.1407785,5.61999982982136,6.41819,4.30231905094883,0.773996325111173,3.70708299177171,8.14766285068513,6.1407785,5.61999982982136
NCIH211,1.13256982672717,2,2,2,2,0.629073284430185,3,5.901832,4.06522762277562,0.137503523749935,1.02147972741045,0.765534746362977,6.0746765,4.06695024392463,5.901832,4.06522762277562,0.137503523749935,1.02147972741045,0.765534746362977,6.0746765,4.06695024392463
SKMEL31,1.88753055668689,3,7,4,3,0.924214737518192,3,5.915043,4.40803246613065,0.0565835283663675,5.38404980679516,7.67990228993158,6.6532035,7.41582625747291,5.915043,4.40803246613065,0.0565835283663675,5.38404980679516,7.67990228993158,6.6532035,7.41582625747291
CMK,0.809330011806983,1,2,2,2,0.83572488494904,2,6.292598,6.50446149653458,0.0565835283663675,0.070389327891398,4.09085343045111,6.194363,4.14893410452634,6.292598,6.50446149653458,0.0565835283663675,0.070389327891398,4.09085343045111,6.194363,4.14893410452634
HDQP1,1.31112024175664,5,6,7,4,2.06837819354706,4,6.1189413,4.99503219247754,0.176322772640463,3.05311133645956,3.52606881166759,6.3434076,5.71781348971805,6.1189413,4.99503219247754,0.176322772640463,3.05311133645956,3.52606881166759,6.3434076,5.71781348971805
COLO829,1.84561290901248,3,4,4,3,1.28583007478123,3,5.8819094,4.62058641045188,0.0143552929770701,2.44360665147561,6.80490541467528,5.935931,6.23074100262691,5.8819094,4.62058641045188,0.0143552929770701,2.44360665147561,6.80490541467528,5.935931,6.23074100262691
JL1,1.3832865078023,2,3,2,2,1.02370497494772,2,6.364222,7.13617087466725,1.01435529297707,0.565597175854225,6.94462422305503,6.112283,6.18626283566979,6.364222,7.13617087466725,1.01435529297707,0.565597175854225,6.94462422305503,6.112283,6.18626283566979
OVMANA,0.814056029376799,4,3,6,5,1.43544693640697,5,5.9276595,3.70154905694307,0.0143552929770701,0.0840642647884745,3.74308405554959,5.9993234,2.25701061820602,5.9276595,3.70154905694307,0.0143552929770701,0.0840642647884745,3.74308405554959,5.9993234,2.25701061820602
TE1,1.7177260882241,3,3,5,2,1.20982636004737,3,6.0054,6.49633451341711,0.790772037862,4.47378691161437,7.02801654367855,6.2942533,5.37364821133469,6.0054,6.49633451341711,0.790772037862,4.47378691161437,7.02801654367855,6.2942533,5.37364821133469
NCIH28,1.08967657897073,4,4,4,3,1.01903245471981,4,6.0539804,5.48026512205446,0.070389327891398,0.27500704749987,5.74011804283313,6.4677687,2.41683974191283,6.0539804,5.48026512205446,0.070389327891398,0.27500704749987,5.74011804283313,6.4677687,2.41683974191283
786O,1.56070730532484,3,6,5,3,1.11295865547249,3,5.9586105,4.63981097771678,2.41413553298445,0.250961573533219,7.42836017270429,6.060696,6.58601408251252,5.9586105,4.63981097771678,2.41413553298445,0.250961573533219,7.42836017270429,6.060696,6.58601408251252
IGR37,1.52129506476779,2,3,2,2,1.26207705895317,2,6.473787,2.97636363573276,0.27500704749987,3.53356334821451,5.4178525148859,5.8819094,2.4594316186373,6.473787,2.97636363573276,0.27500704749987,3.53356334821451,5.4178525148859,5.8819094,2.4594316186373
SW620,1.07982685366846,2,2,3,3,1.00117904473433,2,6.695437,5.17312743348066,1.79493566280354,0.27500704749987,5.67779010121666,6.04636,2.87381319835909,6.695437,5.17312743348066,1.79493566280354,0.27500704749987,5.67779010121666,6.04636,2.87381319835909
SUIT2,1.08080031481214,3,4,6,6,1.10091264594518,3,6.027906,5.25134038278862,1.91838623444635,1.15055967657538,7.51475349843975,6.0861893,3.50207595604579,6.027906,5.25134038278862,1.91838623444635,1.15055967657538,7.51475349843975,6.0861893,3.50207595604579
JJN3,0.823476851222832,3,2,3,3,1.12241018074751,3,5.917432,5.88190928904719,3.21878116778407,1.59931779369823,1.1243281350022,5.871351,1.71369581484336,5.917432,5.88190928904719,3.21878116778407,1.59931779369823,1.1243281350022,5.871351,1.71369581484336
RAJI,1.02804256570579,2,2,2,2,1.00695555005672,2,6.542877,4.10013667128545,0,0.0426443374084937,0.443606651475615,6.0757465,0.286881147788162,6.542877,4.10013667128545,0,0.0426443374084937,0.443606651475615,6.0757465,0.286881147788162
SUDHL8,1.34424862880566,2,3,4,2,0.912628744955273,2,6.1360683,6.44078613241324,0.0143552929770701,0.0565835283663675,0.516015147003665,6.023699,0.713695814843359,6.1360683,6.44078613241324,0.0143552929770701,0.0565835283663675,0.516015147003665,6.023699,0.713695814843359
A2780,1.01628145080951,2,2,2,2,1.01227410646175,2,6.1787148,6.14323013477689,1.71369581484336,0.0426443374084937,0.871843648509318,6.2384048,5.71314590249026,6.1787148,6.14323013477689,1.71369581484336,0.0426443374084937,0.871843648509318,6.2384048,5.71314590249026
SCLC21H,1.20614219496019,2,2,2,2,1.08020115799627,2,5.819157,7.87780558771993,2.59215800212536,2.48800077083407,0.594548549550354,5.932392,2.63226821549951,5.819157,7.87780558771993,2.59215800212536,2.48800077083407,0.594548549550354,5.932392,2.63226821549951
SUDHL5,1.03965149582813,2,2,2,2,1.0708823570835,2,6.0343037,5.97452931248388,0.070389327891398,0.250961573533219,1.23266075679027,6.313246,1.09085343045111,6.0343037,5.97452931248388,0.070389327891398,0.250961573533219,1.23266075679027,6.313246,1.09085343045111
WM1799,1.20940713883185,2,3,3,4,1.1150435049753,2,6.760487,4.51916444980607,0,4.56620629346551,8.1942151266018,6.4387918,5.26341005875634,6.760487,4.51916444980607,0,4.56620629346551,8.1942151266018,6.4387918,5.26341005875634
CORL23,0.941152229505068,2,2,3,3,1.37182837319209,2,5.910253,4.01524777369894,0.0143552929770701,2.15704371014558,8.6183120807954,7.414812,6.1725275187,5.910253,4.01524777369894,0.0143552929770701,2.15704371014558,8.6183120807954,7.414812,6.1725275187
OVTOKO,0.980846988764834,3,3,4,4,0.984593417787368,3,5.986866,4.0408924306469,0,0.659924558402378,6.3387809438947,5.986866,3.6667565918848,5.986866,4.0408924306469,0,0.659924558402378,6.3387809438947,5.986866,3.6667565918848
