time, species_1, species_2, species_3
4.7, 6.21058e-11, 2.98665e-11, 8.02705e-12
4.8, 6.14981e-11, 3.01521e-11, 8.34919e-12
4.9, 6.08455e-11, 3.04842e-11, 8.66967e-12
5, 6.02128e-11, 3.0803e-11, 8.98352e-12
5.1, 5.96233e-11, 3.10803e-11, 9.2957e-12
5.2, 5.90355e-11, 3.13194e-11, 9.64441e-12
5.3, 5.84261e-11, 3.16399e-11, 9.93334e-12
5.4, 5.78515e-11, 3.19006e-11, 1.02472e-11
5.5, 5.72869e-11, 3.21049e-11, 1.06075e-11
5.6, 5.67589e-11, 3.23705e-11, 1.08699e-11
5.7, 5.61428e-11, 3.26728e-11, 1.11837e-11
5.8, 5.55799e-11, 3.29119e-11, 1.15075e-11
5.9, 5.50203e-11, 3.3146e-11, 1.1833e-11
6, 5.44391e-11, 3.33835e-11, 1.21767e-11
6.1, 5.39011e-11, 3.35628e-11, 1.25354e-11
6.2, 5.33581e-11, 3.37505e-11, 1.28908e-11
6.3, 5.28134e-11, 3.39281e-11, 1.32577e-11
6.4, 5.22422e-11, 3.42088e-11, 1.35483e-11
6.5, 5.17092e-11, 3.4418e-11, 1.38721e-11
6.6, 5.12011e-11, 3.45973e-11, 1.42009e-11
6.7, 5.07079e-11, 3.47152e-11, 1.45762e-11
6.8, 5.02213e-11, 3.48298e-11, 1.49482e-11
6.9, 4.97464e-11, 3.4966e-11, 1.52869e-11
7, 4.92483e-11, 3.51486e-11, 1.56024e-11
7.1, 4.87617e-11, 3.52981e-11, 1.59395e-11
7.2, 4.82835e-11, 3.54459e-11, 1.627e-11
7.3, 4.77887e-11, 3.55687e-11, 1.66419e-11
7.4, 4.73104e-11, 3.57132e-11, 1.69757e-11
7.5, 4.68338e-11, 3.58427e-11, 1.73227e-11
7.6, 4.64004e-11, 3.58909e-11, 1.7708e-11
7.7, 4.58923e-11, 3.60354e-11, 1.80716e-11
7.8, 4.54523e-11, 3.61317e-11, 1.84154e-11
7.9, 4.49757e-11, 3.62562e-11, 1.87674e-11
8, 4.45489e-11, 3.63392e-11, 1.91111e-11
8.1, 4.40607e-11, 3.65086e-11, 1.943e-11
8.2, 4.36356e-11, 3.65468e-11, 1.98169e-11
8.3, 4.32836e-11, 3.64754e-11, 2.02403e-11
8.4, 4.28535e-11, 3.65867e-11, 2.05591e-11
8.5, 4.24268e-11, 3.66498e-11, 2.09228e-11
8.6, 4.19751e-11, 3.67178e-11, 2.13064e-11
8.7, 4.15699e-11, 3.67361e-11, 2.16933e-11
8.8, 4.11133e-11, 3.6844e-11, 2.2042e-11
8.9, 4.06683e-11, 3.69437e-11, 2.23874e-11
9, 4.02465e-11, 3.69752e-11, 2.27776e-11
9.1, 3.98214e-11, 3.70483e-11, 2.31296e-11
9.2, 3.94345e-11, 3.70632e-11, 2.35016e-11
9.3, 3.90426e-11, 3.70333e-11, 2.39234e-11
9.4, 3.86972e-11, 3.7025e-11, 2.42771e-11
9.5, 3.83286e-11, 3.71031e-11, 2.45677e-11
9.6, 3.79749e-11, 3.70566e-11, 2.49679e-11
9.7, 3.75979e-11, 3.70848e-11, 2.53166e-11
9.8, 3.72326e-11, 3.70632e-11, 2.57035e-11
9.9, 3.68739e-11, 3.70101e-11, 2.61153e-11
10, 3.64986e-11, 3.70267e-11, 2.6474e-11

0, 9.99993e-11, 0, 0
0.1, 9.89714e-11, 1.02455e-12, 3.32108e-15
0.2, 9.79917e-11, 1.99265e-12, 1.49449e-14
0.3, 9.69954e-11, 2.95908e-12, 4.48346e-14
0.4, 9.60688e-11, 3.84747e-12, 8.3027e-14
0.5, 9.50908e-11, 4.77073e-12, 1.37825e-13
0.6, 9.41891e-11, 5.601e-12, 2.09228e-13
0.7, 9.31712e-11, 6.54418e-12, 2.83952e-13
0.8, 9.22479e-11, 7.40434e-12, 3.47053e-13
0.9, 9.12832e-11, 8.27613e-12, 4.40043e-13
1, 9.04379e-11, 9.03167e-12, 5.29712e-13
1.1, 8.94815e-11, 9.90345e-12, 6.14399e-13
1.2, 8.85615e-11, 1.07321e-11, 7.05729e-13
1.3, 8.76034e-11, 1.15839e-11, 8.12004e-13
1.4, 8.66984e-11, 1.23826e-11, 9.18278e-13
1.5, 8.58133e-11, 1.31448e-11, 1.04116e-12
1.6, 8.49482e-11, 1.38721e-11, 1.17898e-12
1.7, 8.4103e-11, 1.45895e-11, 1.30684e-12
1.8, 8.32345e-11, 1.53318e-11, 1.43305e-12
1.9, 8.2391e-11, 1.60358e-11, 1.57253e-12
2, 8.16055e-11, 1.6632e-11, 1.76183e-12
2.1, 8.08151e-11, 1.7263e-11, 1.92124e-12
2.2, 7.99948e-11, 1.79139e-11, 2.09062e-12
2.3, 7.91728e-11, 1.85848e-11, 2.24173e-12
2.4, 7.83874e-11, 1.91975e-11, 2.41442e-12
2.5, 7.76036e-11, 1.98136e-11, 2.58214e-12
2.6, 7.68664e-11, 2.03217e-11, 2.81129e-12
2.7, 7.60776e-11, 2.09494e-11, 2.97236e-12
2.8, 7.52706e-11, 2.15372e-11, 3.19156e-12
2.9, 7.451e-11, 2.20802e-11, 3.40909e-12
3, 7.37578e-11, 2.26232e-11, 3.61831e-12
3.1, 7.30272e-11, 2.3123e-11, 3.84913e-12
3.2, 7.23181e-11, 2.35929e-11, 4.08825e-12
3.3, 7.16523e-11, 2.40064e-11, 4.34065e-12
3.4, 7.09731e-11, 2.44481e-11, 4.57811e-12
3.5, 7.02973e-11, 2.48865e-11, 4.81556e-12
3.6, 6.95832e-11, 2.53797e-11, 5.03641e-12
3.7, 6.88891e-11, 2.57965e-11, 5.31372e-12
3.8, 6.81402e-11, 2.6293e-11, 5.56613e-12
3.9, 6.75109e-11, 2.66417e-11, 5.84676e-12
4, 6.68384e-11, 2.70203e-11, 6.14067e-12
4.1, 6.61575e-11, 2.74172e-11, 6.42463e-12
4.2, 6.55631e-11, 2.77742e-11, 6.66208e-12
4.3, 6.48623e-11, 2.81976e-11, 6.93939e-12
4.4, 6.41948e-11, 2.85912e-11, 7.21338e-12
4.5, 6.35405e-11, 2.89631e-11, 7.49567e-12
4.6, 6.29162e-11, 2.93052e-11, 7.77796e-12
4.7, 6.22486e-11, 2.97054e-11, 8.04531e-12
4.8, 6.1611e-11, 3.00558e-11, 8.33258e-12
4.9, 6.10398e-11, 3.03563e-11, 8.60325e-12
5, 6.04254e-11, 3.06519e-11, 8.92208e-12
5.1, 5.98143e-11, 3.09674e-11, 9.21765e-12
5.2, 5.92198e-11, 3.12381e-11, 9.54146e-12
5.3, 5.85539e-11, 3.15818e-11, 9.8636e-12
5.4, 5.79893e-11, 3.18442e-11, 1.01658e-11
5.5, 5.74082e-11, 3.21663e-11, 1.04249e-11
5.6, 5.68319e-11, 3.24469e-11, 1.07204e-11
5.7, 5.62873e-11, 3.26844e-11, 1.10276e-11
5.8, 5.56961e-11, 3.29185e-11, 1.13847e-11
5.9, 5.51781e-11, 3.30846e-11, 1.17367e-11
6, 5.46666e-11, 3.32357e-11, 1.2097e-11
6.1, 5.41004e-11, 3.34648e-11, 1.24341e-11
6.2, 5.35042e-11, 3.37023e-11, 1.27928e-11
6.3, 5.29928e-11, 3.39049e-11, 1.31017e-11
6.4, 5.2488e-11, 3.40676e-11, 1.34437e-11
6.5, 5.19815e-11, 3.42503e-11, 1.37675e-11
6.6, 5.14734e-11, 3.43781e-11, 1.41478e-11
6.7, 5.09188e-11, 3.46305e-11, 1.445e-11
6.8, 5.03974e-11, 3.47983e-11, 1.48037e-11
6.9, 4.98577e-11, 3.50008e-11, 1.51408e-11
7, 4.93462e-11, 3.51619e-11, 1.54912e-11
7.1, 4.88398e-11, 3.52848e-11, 1.58748e-11
7.2, 4.83366e-11, 3.54093e-11, 1.62534e-11
7.3, 4.78351e-11, 3.55721e-11, 1.65921e-11
7.4, 4.73818e-11, 3.56501e-11, 1.69674e-11
7.5, 4.69418e-11, 3.57531e-11, 1.73045e-11
7.6, 4.64735e-11, 3.5871e-11, 1.76549e-11
7.7, 4.60069e-11, 3.59507e-11, 1.80418e-11
7.8, 4.54971e-11, 3.6052e-11, 1.84502e-11
7.9, 4.50122e-11, 3.62164e-11, 1.87707e-11
8, 4.45921e-11, 3.62446e-11, 1.91626e-11
8.1, 4.41521e-11, 3.62994e-11, 1.95479e-11
8.2, 4.37253e-11, 3.63708e-11, 1.99032e-11
8.3, 4.32786e-11, 3.64621e-11, 2.02586e-11
8.4, 4.29249e-11, 3.64372e-11, 2.06372e-11
8.5, 4.24517e-11, 3.65202e-11, 2.10274e-11
8.6, 4.20183e-11, 3.65767e-11, 2.14043e-11
8.7, 4.15965e-11, 3.66464e-11, 2.17564e-11
8.8, 4.11897e-11, 3.67029e-11, 2.21068e-11
8.9, 4.08194e-11, 3.66963e-11, 2.24837e-11
9, 4.03976e-11, 3.67095e-11, 2.28922e-11
9.1, 3.99692e-11, 3.67975e-11, 2.32326e-11
9.2, 3.95623e-11, 3.68357e-11, 2.36012e-11
9.3, 3.91472e-11, 3.6932e-11, 2.39201e-11
9.4, 3.87752e-11, 3.69354e-11, 2.42887e-11
9.5, 3.83834e-11, 3.69686e-11, 2.46474e-11
9.6, 3.79981e-11, 3.70167e-11, 2.49845e-11
9.7, 3.76262e-11, 3.69802e-11, 2.5393e-11
9.8, 3.72476e-11, 3.69669e-11, 2.57849e-11
9.9, 3.68241e-11, 3.703e-11, 2.61452e-11
10, 3.64671e-11, 3.70416e-11, 2.64906e-11

0, 9.99993e-11, 0, 0
0.1, 9.90661e-11, 9.29902e-13, 3.32108e-15
0.2, 9.80731e-11, 1.90796e-12, 1.82659e-14
0.3, 9.70685e-11, 2.89266e-12, 3.81924e-14
0.4, 9.61087e-11, 3.8209e-12, 6.97426e-14
0.5, 9.51721e-11, 4.71095e-12, 1.16238e-13
0.6, 9.41841e-11, 5.65746e-12, 1.57751e-13
0.7, 9.32177e-11, 6.56079e-12, 2.20852e-13
0.8, 9.22961e-11, 7.40434e-12, 2.98897e-13
0.9, 9.1406e-11, 8.22299e-12, 3.703e-13
1, 9.05259e-11, 9.00012e-12, 4.73254e-13
1.1, 8.96409e-11, 9.7839e-12, 5.74547e-13
1.2, 8.87209e-11, 1.06274e-11, 6.50931e-13
1.3, 8.78409e-11, 1.13963e-11, 7.62187e-13
1.4, 8.70039e-11, 1.2102e-11, 8.9337e-13
1.5, 8.60873e-11, 1.29173e-11, 9.94663e-13
1.6, 8.51956e-11, 1.36779e-11, 1.12585e-12
1.7, 8.43903e-11, 1.43437e-11, 1.26533e-12
1.8, 8.34985e-11, 1.51059e-11, 1.39485e-12
1.9, 8.25919e-11, 1.58382e-11, 1.56921e-12
2, 8.17865e-11, 1.64526e-11, 1.76017e-12
2.1, 8.09729e-11, 1.70936e-11, 1.93287e-12
2.2, 8.01675e-11, 1.76997e-11, 2.13213e-12
2.3, 7.93638e-11, 1.82859e-11, 2.34966e-12
2.4, 7.85817e-11, 1.88953e-11, 2.52236e-12
2.5, 7.7783e-11, 1.9508e-11, 2.70834e-12
2.6, 7.70175e-11, 2.00942e-11, 2.88768e-12
2.7, 7.62437e-11, 2.06571e-11, 3.09857e-12
2.8, 7.5425e-11, 2.12582e-11, 3.3161e-12
2.9, 7.46728e-11, 2.17746e-11, 3.55189e-12
3, 7.40135e-11, 2.22462e-11, 3.73953e-12
3.1, 7.32563e-11, 2.27494e-11, 3.9936e-12
3.2, 7.2534e-11, 2.32309e-11, 4.23437e-12
3.3, 7.18416e-11, 2.36876e-11, 4.47017e-12
3.4, 7.10844e-11, 2.41758e-11, 4.73918e-12
3.5, 7.04019e-11, 2.46059e-11, 4.99158e-12
3.6, 6.97211e-11, 2.50044e-11, 5.27387e-12
3.7, 6.90718e-11, 2.53847e-11, 5.54288e-12
3.8, 6.82913e-11, 2.58994e-11, 5.80857e-12
3.9, 6.76371e-11, 2.63029e-11, 6.05931e-12
4, 6.7031e-11, 2.66483e-11, 6.32001e-12
4.1, 6.63502e-11, 2.70485e-11, 6.60064e-12
4.2, 6.5676e-11, 2.74221e-11, 6.9012e-12
4.3, 6.49869e-11, 2.78771e-11, 7.13534e-12
4.4, 6.43343e-11, 2.82624e-11, 7.40268e-12
4.5, 6.37149e-11, 2.85596e-11, 7.72483e-12
4.6, 6.30822e-11, 2.88934e-11, 8.02372e-12
4.7, 6.24844e-11, 2.91823e-11, 8.33258e-12
4.8, 6.18152e-11, 2.95526e-11, 8.63148e-12
4.9, 6.11759e-11, 2.98831e-11, 8.94034e-12
5, 6.05582e-11, 3.01836e-11, 9.25751e-12
5.1, 5.99189e-11, 3.05406e-11, 9.5398e-12
5.2, 5.93244e-11, 3.08213e-11, 9.85364e-12
5.3, 5.87117e-11, 3.11152e-11, 1.01725e-11
5.4, 5.81554e-11, 3.13742e-11, 1.04697e-11
5.5, 5.75659e-11, 3.16731e-11, 1.07603e-11
5.6, 5.69548e-11, 3.19787e-11, 1.10658e-11
5.7, 5.63803e-11, 3.22477e-11, 1.13714e-11
5.8, 5.58572e-11, 3.24303e-11, 1.17118e-11
5.9, 5.5296e-11, 3.26313e-11, 1.20721e-11
6, 5.4748e-11, 3.28222e-11, 1.24291e-11
6.1, 5.41419e-11, 3.31012e-11, 1.27563e-11
6.2, 5.35939e-11, 3.33088e-11, 1.30967e-11
6.3, 5.30808e-11, 3.34881e-11, 1.34304e-11
6.4, 5.25295e-11, 3.37255e-11, 1.37443e-11
6.5, 5.19865e-11, 3.39298e-11, 1.4083e-11
6.6, 5.15348e-11, 3.40161e-11, 1.44484e-11
6.7, 5.10466e-11, 3.41689e-11, 1.47838e-11
6.8, 5.05916e-11, 3.43001e-11, 1.51076e-11
6.9, 5.00802e-11, 3.4496e-11, 1.54231e-11
7, 4.95521e-11, 3.46571e-11, 1.57901e-11
7.1, 4.90556e-11, 3.47966e-11, 1.61471e-11
7.2, 4.85608e-11, 3.49527e-11, 1.64858e-11
7.3, 4.80726e-11, 3.50556e-11, 1.68711e-11
7.4, 4.75927e-11, 3.51752e-11, 1.72314e-11
7.5, 4.71211e-11, 3.53114e-11, 1.75668e-11
7.6, 4.66346e-11, 3.54492e-11, 1.79156e-11
7.7, 4.61929e-11, 3.55322e-11, 1.82742e-11
7.8, 4.57412e-11, 3.56385e-11, 1.86196e-11
7.9, 4.53228e-11, 3.57215e-11, 1.89551e-11
8, 4.48661e-11, 3.58344e-11, 1.92988e-11
8.1, 4.44078e-11, 3.59357e-11, 1.96558e-11
8.2, 4.40176e-11, 3.59307e-11, 2.0051e-11
8.3, 4.35775e-11, 3.60138e-11, 2.0408e-11
8.4, 4.31425e-11, 3.61018e-11, 2.07551e-11
8.5, 4.27506e-11, 3.61283e-11, 2.11204e-11
8.6, 4.23637e-11, 3.61699e-11, 2.14658e-11
8.7, 4.19336e-11, 3.62695e-11, 2.17962e-11
8.8, 4.15483e-11, 3.6316e-11, 2.2135e-11
8.9, 4.11316e-11, 3.63741e-11, 2.24937e-11
9, 4.07181e-11, 3.6399e-11, 2.28822e-11
9.1, 4.02498e-11, 3.64903e-11, 2.32592e-11
9.2, 3.98363e-11, 3.65402e-11, 2.36228e-11
9.3, 3.94278e-11, 3.65999e-11, 2.39715e-11
9.4, 3.90094e-11, 3.66398e-11, 2.43501e-11
9.5, 3.86142e-11, 3.67062e-11, 2.46789e-11
9.6, 3.82505e-11, 3.66963e-11, 2.50526e-11
9.7, 3.78786e-11, 3.66979e-11, 2.54229e-11
9.8, 3.748e-11, 3.66863e-11, 2.5833e-11
9.9, 3.71313e-11, 3.66796e-11, 2.61884e-11
10, 3.67643e-11, 3.66498e-11, 2.65852e-11

0, 9.99993e-11, 0, 0
0.1, 9.90229e-11, 9.71415e-13, 4.98162e-15
0.2, 9.80698e-11, 1.9063e-12, 2.32475e-14
0.3, 9.71714e-11, 2.7814e-12, 4.64951e-14
0.4, 9.619e-11, 3.71961e-12, 8.96691e-14
0.5, 9.5207e-11, 4.65781e-12, 1.34504e-13
0.6, 9.42373e-11, 5.56945e-12, 1.92623e-13
0.7, 9.32891e-11, 6.43459e-12, 2.75649e-13
0.8, 9.23608e-11, 7.29475e-12, 3.43732e-13
0.9, 9.14177e-11, 8.15823e-12, 4.23437e-13
1, 9.04778e-11, 9.01673e-12, 5.04804e-13
1.1, 8.95396e-11, 9.86526e-12, 5.94473e-13
1.2, 8.8603e-11, 1.07105e-11, 6.85803e-13
1.3, 8.7713e-11, 1.14909e-11, 7.95398e-13
1.4, 8.68694e-11, 1.22133e-11, 9.16618e-13
1.5, 8.59694e-11, 1.3002e-11, 1.02787e-12
1.6, 8.51624e-11, 1.37011e-11, 1.13581e-12
1.7, 8.43454e-11, 1.43886e-11, 1.26533e-12
1.8, 8.34902e-11, 1.50843e-11, 1.42474e-12
1.9, 8.26467e-11, 1.57652e-11, 1.58748e-12
2, 8.18031e-11, 1.64543e-11, 1.74191e-12
2.1, 8.09762e-11, 1.71119e-11, 1.91128e-12
2.2, 8.00961e-11, 1.78458e-11, 2.05741e-12
2.3, 7.92858e-11, 1.84868e-11, 2.22678e-12
2.4, 7.85136e-11, 1.90497e-11, 2.43601e-12
2.5, 7.77315e-11, 1.96591e-11, 2.60871e-12
2.6, 7.69992e-11, 2.01606e-11, 2.83952e-12
2.7, 7.62104e-11, 2.07136e-11, 3.07532e-12
2.8, 7.53818e-11, 2.13595e-11, 3.25798e-12
2.9, 7.4613e-11, 2.18975e-11, 3.48879e-12
3, 7.38541e-11, 2.24538e-11, 3.69138e-12
3.1, 7.31152e-11, 2.29536e-11, 3.9305e-12
3.2, 7.23596e-11, 2.34734e-11, 4.16629e-12
3.3, 7.16523e-11, 2.39068e-11, 4.44028e-12
3.4, 7.09748e-11, 2.43402e-11, 4.68438e-12
3.5, 7.02724e-11, 2.47636e-11, 4.96335e-12
3.6, 6.95334e-11, 2.52502e-11, 5.21575e-12
3.7, 6.88792e-11, 2.56238e-11, 5.49638e-12
3.8, 6.81917e-11, 2.60505e-11, 5.75709e-12
3.9, 6.75574e-11, 2.64308e-11, 6.01115e-12
4, 6.69015e-11, 2.68243e-11, 6.27352e-12
4.1, 6.61941e-11, 2.72627e-11, 6.54252e-12
4.2, 6.55448e-11, 2.76081e-11, 6.8464e-12
4.3, 6.48723e-11, 2.801e-11, 7.11707e-12
4.4, 6.42297e-11, 2.8367e-11, 7.40268e-12
4.5, 6.35654e-11, 2.87506e-11, 7.68331e-12
4.6, 6.29211e-11, 2.9091e-11, 7.98719e-12
4.7, 6.2247e-11, 2.9453e-11, 8.29937e-12
4.8, 6.16425e-11, 2.97602e-11, 8.59661e-12
4.9, 6.09899e-11, 3.01471e-11, 8.8623e-12
5, 6.03855e-11, 3.04493e-11, 9.16451e-12
5.1, 5.97611e-11, 3.07299e-11, 9.50825e-12
5.2, 5.91982e-11, 3.09807e-11, 9.82043e-12
5.3, 5.85822e-11, 3.12829e-11, 1.01343e-11
5.4, 5.7981e-11, 3.16001e-11, 1.04182e-11
5.5, 5.73484e-11, 3.19073e-11, 1.07437e-11
5.6, 5.67838e-11, 3.21414e-11, 1.10741e-11
5.7, 5.62126e-11, 3.23539e-11, 1.14328e-11
5.8, 5.5633e-11, 3.2598e-11, 1.17682e-11
5.9, 5.50519e-11, 3.28504e-11, 1.2097e-11
6, 5.45255e-11, 3.30813e-11, 1.23926e-11
6.1, 5.4024e-11, 3.32606e-11, 1.27147e-11
6.2, 5.34926e-11, 3.342e-11, 1.30867e-11
6.3, 5.29795e-11, 3.35545e-11, 1.34653e-11
6.4, 5.24548e-11, 3.37588e-11, 1.37858e-11
6.5, 5.19583e-11, 3.38916e-11, 1.41495e-11
6.6, 5.14867e-11, 3.40095e-11, 1.45031e-11
6.7, 5.09686e-11, 3.42287e-11, 1.4802e-11
6.8, 5.04804e-11, 3.43732e-11, 1.51458e-11
6.9, 4.99872e-11, 3.45376e-11, 1.54746e-11
7, 4.9489e-11, 3.46887e-11, 1.58216e-11
7.1, 4.90075e-11, 3.47983e-11, 1.61936e-11
7.2, 4.8516e-11, 3.49726e-11, 1.65107e-11
7.3, 4.80029e-11, 3.51486e-11, 1.68478e-11
7.4, 4.75329e-11, 3.5318e-11, 1.71484e-11
7.5, 4.70447e-11, 3.54409e-11, 1.75137e-11
7.6, 4.65864e-11, 3.55306e-11, 1.78823e-11
7.7, 4.61165e-11, 3.56202e-11, 1.82626e-11
7.8, 4.5625e-11, 3.57514e-11, 1.86229e-11
7.9, 4.51268e-11, 3.59075e-11, 1.8965e-11
8, 4.46536e-11, 3.60104e-11, 1.93353e-11
8.1, 4.42119e-11, 3.60237e-11, 1.97637e-11
8.2, 4.37652e-11, 3.60736e-11, 2.01606e-11
8.3, 4.33201e-11, 3.61931e-11, 2.04861e-11
8.4, 4.29e-11, 3.62745e-11, 2.08248e-11
8.5, 4.24899e-11, 3.63093e-11, 2.12001e-11
8.6, 4.20747e-11, 3.64223e-11, 2.15023e-11
8.7, 4.1633e-11, 3.65103e-11, 2.1856e-11
8.8, 4.12495e-11, 3.65435e-11, 2.22064e-11
8.9, 4.08443e-11, 3.65285e-11, 2.26265e-11
9, 4.04457e-11, 3.65568e-11, 2.29968e-11
9.1, 3.99957e-11, 3.66431e-11, 2.33605e-11
9.2, 3.95956e-11, 3.66647e-11, 2.37391e-11
9.3, 3.92319e-11, 3.66282e-11, 2.41393e-11
9.4, 3.88284e-11, 3.66597e-11, 2.45112e-11
9.5, 3.8385e-11, 3.67461e-11, 2.48682e-11
9.6, 3.80197e-11, 3.67278e-11, 2.52518e-11
9.7, 3.76162e-11, 3.67776e-11, 2.56055e-11
9.8, 3.72392e-11, 3.68125e-11, 2.59476e-11
9.9, 3.68274e-11, 3.6864e-11, 2.63079e-11
10, 3.64522e-11, 3.68457e-11, 2.67015e-11

0, 9.99993e-11, 0, 0
0.1, 9.89598e-11, 1.03618e-12, 3.32108e-15
0.2, 9.79951e-11, 1.98102e-12, 2.32475e-14
0.3, 9.70635e-11, 2.89432e-12, 4.15135e-14
0.4, 9.61585e-11, 3.7578e-12, 8.3027e-14
0.5, 9.52087e-11, 4.66611e-12, 1.2454e-13
0.6, 9.42323e-11, 5.58273e-12, 1.8432e-13
0.7, 9.31745e-11, 6.56909e-12, 2.55723e-13
0.8, 9.22197e-11, 7.45582e-12, 3.23805e-13
0.9, 9.12981e-11, 8.31266e-12, 3.88566e-13
1, 9.04545e-11, 9.06654e-12, 4.78235e-13
1.1, 8.95911e-11, 9.84035e-12, 5.67904e-13
1.2, 8.86728e-11, 1.06341e-11, 6.92445e-13
1.3, 8.78027e-11, 1.14162e-11, 7.80453e-13
1.4, 8.69259e-11, 1.21933e-11, 8.80086e-13
1.5, 8.60757e-11, 1.2924e-11, 9.99645e-13
1.6, 8.52371e-11, 1.36197e-11, 1.14245e-12
1.7, 8.43836e-11, 1.43305e-11, 1.28526e-12
1.8, 8.35484e-11, 1.50146e-11, 1.43637e-12
1.9, 8.26965e-11, 1.5712e-11, 1.5908e-12
2, 8.18961e-11, 1.6363e-11, 1.74024e-12
2.1, 8.10177e-11, 1.70803e-11, 1.90132e-12
2.2, 8.01692e-11, 1.77943e-11, 2.03582e-12
2.3, 7.93787e-11, 1.84137e-11, 2.20686e-12
2.4, 7.86863e-11, 1.89119e-11, 2.40114e-12
2.5, 7.78975e-11, 1.95263e-11, 2.5755e-12
2.6, 7.70972e-11, 2.01008e-11, 2.80133e-12
2.7, 7.63167e-11, 2.07003e-11, 2.98233e-12
2.8, 7.55894e-11, 2.124e-11, 3.16997e-12
2.9, 7.48588e-11, 2.17713e-11, 3.36923e-12
3, 7.41198e-11, 2.22811e-11, 3.59839e-12
3.1, 7.34008e-11, 2.2776e-11, 3.82256e-12
3.2, 7.26469e-11, 2.33289e-11, 4.02349e-12
3.3, 7.18864e-11, 2.38321e-11, 4.28087e-12
3.4, 7.11657e-11, 2.43003e-11, 4.53327e-12
3.5, 7.05231e-11, 2.47271e-11, 4.74914e-12
3.6, 6.98074e-11, 2.51954e-11, 4.99656e-12
3.7, 6.91282e-11, 2.56138e-11, 5.25727e-12
3.8, 6.84474e-11, 2.60705e-11, 5.48144e-12
3.9, 6.77683e-11, 2.65122e-11, 5.7189e-12
4, 6.7119e-11, 2.68841e-11, 5.99621e-12
4.1, 6.64896e-11, 2.71631e-11, 6.34658e-12
4.2, 6.58686e-11, 2.75035e-11, 6.62721e-12
4.3, 6.52227e-11, 2.78821e-11, 6.89456e-12
4.4, 6.45784e-11, 2.82773e-11, 7.14364e-12
4.5, 6.39324e-11, 2.86294e-11, 7.43755e-12
4.6, 6.33114e-11, 2.89532e-11, 7.73479e-12
4.7, 6.26538e-11, 2.93085e-11, 8.03701e-12
4.8, 6.20195e-11, 2.96439e-11, 8.33591e-12
4.9, 6.13934e-11, 2.99677e-11, 8.63812e-12
5, 6.07707e-11, 3.03015e-11, 8.92706e-12
5.1, 6.01314e-11, 3.06486e-11, 9.21931e-12
5.2, 5.95253e-11, 3.09441e-11, 9.52983e-12
5.3, 5.89076e-11, 3.1258e-11, 9.83371e-12
5.4, 5.83447e-11, 3.15237e-11, 1.01309e-11
5.5, 5.77951e-11, 3.17595e-11, 1.04448e-11
5.6, 5.72006e-11, 3.20119e-11, 1.07869e-11
5.7, 5.65928e-11, 3.2334e-11, 1.10725e-11
5.8, 5.60947e-11, 3.25349e-11, 1.13697e-11
5.9, 5.55417e-11, 3.27359e-11, 1.17217e-11
6, 5.49506e-11, 3.30298e-11, 1.2019e-11
6.1, 5.43544e-11, 3.32971e-11, 1.23478e-11
6.2, 5.374e-11, 3.35695e-11, 1.26898e-11
6.3, 5.31788e-11, 3.37853e-11, 1.30352e-11
6.4, 5.26424e-11, 3.39813e-11, 1.33756e-11
6.5, 5.2131e-11, 3.41506e-11, 1.37177e-11
6.6, 5.16378e-11, 3.42702e-11, 1.40913e-11
6.7, 5.11429e-11, 3.44329e-11, 1.44234e-11
6.8, 5.06298e-11, 3.4599e-11, 1.47705e-11
6.9, 5.00619e-11, 3.48265e-11, 1.51109e-11
7, 4.95688e-11, 3.49925e-11, 1.5438e-11
7.1, 4.90739e-11, 3.51835e-11, 1.57419e-11
7.2, 4.86023e-11, 3.5308e-11, 1.6089e-11
7.3, 4.81556e-11, 3.54027e-11, 1.6441e-11
7.4, 4.76375e-11, 3.55389e-11, 1.68229e-11
7.5, 4.71543e-11, 3.5675e-11, 1.717e-11
7.6, 4.67276e-11, 3.57664e-11, 1.75054e-11
7.7, 4.63108e-11, 3.58079e-11, 1.78807e-11
7.8, 4.58193e-11, 3.59241e-11, 1.8256e-11
7.9, 4.53726e-11, 3.59872e-11, 1.86396e-11
8, 4.49109e-11, 3.60769e-11, 1.90115e-11
8.1, 4.44775e-11, 3.61267e-11, 1.93951e-11
8.2, 4.40176e-11, 3.62346e-11, 1.97471e-11
8.3, 4.36224e-11, 3.62678e-11, 2.01091e-11
8.4, 4.31674e-11, 3.63409e-11, 2.04911e-11
8.5, 4.2739e-11, 3.63924e-11, 2.0868e-11
8.6, 4.23371e-11, 3.64206e-11, 2.12416e-11
8.7, 4.18937e-11, 3.64837e-11, 2.16219e-11
8.8, 4.14869e-11, 3.65003e-11, 2.20121e-11
8.9, 4.10568e-11, 3.65601e-11, 2.23824e-11
9, 4.06317e-11, 3.66149e-11, 2.27527e-11
9.1, 4.02481e-11, 3.66398e-11, 2.31114e-11
9.2, 3.98646e-11, 3.66597e-11, 2.3475e-11
9.3, 3.94544e-11, 3.66763e-11, 2.38686e-11
9.4, 3.90542e-11, 3.67527e-11, 2.41924e-11
9.5, 3.86109e-11, 3.67843e-11, 2.46042e-11
9.6, 3.82123e-11, 3.6854e-11, 2.4933e-11
9.7, 3.78105e-11, 3.69038e-11, 2.5285e-11
9.8, 3.74402e-11, 3.68689e-11, 2.56902e-11
